market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
China,0.03,D,5,Crisis_next_5D,HY_Spread,0.009590691489345438,0.08551046322074832,1.719570934939193,0.46020979893718506,1.584406356897373,601,41
China,0.03,D,5,Crisis_next_5D,Yield_Curve,-4.666516062457049e-10,,,0.0,1.0,601,41
China,0.03,D,5,Crisis_next_5D,Neely,0.009144205993947163,0.10097881128356782,-1.6401267705214209,-0.5382404482819115,0.5837745306927752,601,41
China,0.03,D,5,Crisis_next_5D,PatroCorr,0.012601522109726315,0.06646626213142774,1.8352661625395765,3.5751264799357245,35.69913575452092,601,41
China,0.03,D,5,Crisis_next_5D,SahmIndicator,0.00046592977792292434,0.7088541089635201,-0.373395498977057,-0.42924200828977543,0.6510023621472344,601,41
China,0.03,D,5,Crisis_next_5D,VIX,6.942689593891771e-05,0.8842217645119445,0.14561951113748006,0.0053093000896898565,1.005323419400237,601,41
China,0.03,D,5,Crisis_next_5D,M2_Growth,0.021847356009090824,0.011161493143061136,-2.537601705217352,-0.12773553505030963,0.8800861002962316,601,41
China,0.03,D,5,Crisis_next_5D,BuffettDeviation,0.00024144897255884423,0.786953812833175,0.2702683497423317,0.5206953988239611,1.683197736539711,601,41
China,0.03,D,5,Crisis_next_5D,Systemic_Corr,0.0077962649245112425,0.14580102559854868,1.4545242126840983,4.529651156446978,92.72620849941372,601,41
China,0.03,D,5,Crisis_next_5D,Shiller_CAPE,0.009905554883333334,0.06210506563526892,-1.8655448934833896,-0.4542532474732686,0.6349219205119858,601,41
China,0.03,D,5,Crisis_next_5D,YC_10Y3M,-4.666516062457049e-10,,,0.0,1.0,601,41
China,0.03,D,5,Crisis_next_5D,CFNAI,0.012902363103463599,0.03759248125385652,-2.079270649250025,-0.6922149829596957,0.500466316115738,601,41
China,0.03,D,5,Crisis_next_5D,CISS,0.01861299310771325,0.011578344679808518,2.5247414226692655,9.360906958907051,11624.927093477241,601,41
China,0.03,D,5,Crisis_next_5D,Downside_Beta,0.007533934147917809,0.13913148127394678,1.479033052324161,1.098952024576154,3.0010193808744714,601,41
China,0.03,D,5,Crisis_next_5D,NFCI,0.022244107542801483,0.00885620655628757,2.617555575237422,4.2241147747561465,68.31400349401953,601,41
China,0.03,D,5,Crisis_next_5D,EPU,0.003117574357970998,0.35314109735338506,-0.9285138297443104,-0.00106408627870682,0.9989364796603436,601,41
China,0.03,D,5,Crisis_next_5D,RSkew,0.05853643435383238,0.00041801708597904086,3.52843975477782,0.8474563902447684,2.3337032656562022,601,41
China,0.03,D,5,Crisis_next_5D,RSV_Ratio,0.029864150471831774,0.0039017867260239,-2.885994744513638,-3.468925351695345,0.03115048849979156,601,41
China,0.03,D,5,Crisis_next_5D,HillTail,0.002295740667391799,0.4123271279841937,-0.8198052670365724,-0.9920941307133091,0.3707993750457257,601,41
China,0.03,D,10,Crisis_next_10D,HY_Spread,0.020528038948905092,0.0019813138320971336,3.093019099561059,0.630903736727475,1.8793082118956557,601,76
China,0.03,D,10,Crisis_next_10D,Yield_Curve,-5.187579255050423e-10,,,0.0,1.0,601,76
China,0.03,D,10,Crisis_next_10D,Neely,0.0005155282988859033,0.6277127600011276,-0.48494866575348433,-0.11912507893672665,0.8876967616506849,601,76
China,0.03,D,10,Crisis_next_10D,PatroCorr,0.013941218908654074,0.01633638256226064,2.401312413814857,3.4754733708567165,32.31312100659438,601,76
China,0.03,D,10,Crisis_next_10D,SahmIndicator,0.00028472130031875764,0.7186996861343243,-0.3601971763594803,-0.3144956017057483,0.7301570713835939,601,76
China,0.03,D,10,Crisis_next_10D,VIX,0.0009542755953492188,0.5232124806850763,-0.6384013065137267,-0.020092413878544275,0.9801080935310897,601,76
China,0.03,D,10,Crisis_next_10D,M2_Growth,0.02893322610911142,0.00031954770186539485,-3.5989149202363375,-0.13813852215982755,0.870978033630699,601,76
China,0.03,D,10,Crisis_next_10D,BuffettDeviation,0.00027497941496612555,0.7240573022206611,-0.3530415352400802,-0.5265955760713089,0.5906122453916991,601,76
China,0.03,D,10,Crisis_next_10D,Systemic_Corr,0.004480901149926608,0.16631006971107687,1.384158035412625,3.0998298709596974,22.194175086522755,601,76
China,0.03,D,10,Crisis_next_10D,Shiller_CAPE,0.013289557635961513,0.008577913386906007,-2.628433465733877,-0.5033564445347677,0.6044982858777098,601,76
China,0.03,D,10,Crisis_next_10D,YC_10Y3M,-5.187579255050423e-10,,,0.0,1.0,601,76
China,0.03,D,10,Crisis_next_10D,CFNAI,0.01771150103872432,0.002909098728099139,-2.9771834611233543,-0.7703741342625493,0.4628398716597858,601,76
China,0.03,D,10,Crisis_next_10D,CISS,0.007301869155379781,0.05836728520234962,1.8929292019729385,5.949768458640963,383.66449457743386,601,76
China,0.03,D,10,Crisis_next_10D,Downside_Beta,0.009889449565480102,0.036345405705185206,2.093041997455465,1.1784047426691209,3.2491867773245175,601,76
China,0.03,D,10,Crisis_next_10D,NFCI,0.03508557060850459,5.829829796192204e-05,4.0195948910415344,5.013687939138109,150.458596366115,601,76
China,0.03,D,10,Crisis_next_10D,EPU,0.007620272985406462,0.07776599128824772,-1.7637980182402506,-0.0016005195373469405,0.9984007606109893,601,76
China,0.03,D,10,Crisis_next_10D,RSkew,0.04015225467119865,0.0002982059030319725,3.6168535564329822,0.5862505978276775,1.7972372017309681,601,76
China,0.03,D,10,Crisis_next_10D,RSV_Ratio,0.010964305560064003,0.027266624393268338,-2.2076794780413773,-1.9166177416099952,0.1471036642720326,601,76
China,0.03,D,10,Crisis_next_10D,HillTail,0.00858981706970574,0.05314676853745535,-1.9337264618339678,-1.8260462913402395,0.16104905171860007,601,76
China,0.03,D,15,Crisis_next_15D,HY_Spread,0.018455575940193758,0.0008325622346477723,3.3417359422882176,0.5787375165388771,1.7837850095231405,601,119
China,0.03,D,15,Crisis_next_15D,Yield_Curve,1.0488498958238779e-11,,,0.0,1.0,601,119
China,0.03,D,15,Crisis_next_15D,Neely,0.0024228960385045406,0.23050760845649765,1.1990523039766328,0.2486891247956677,1.2823433223560234,601,119
China,0.03,D,15,Crisis_next_15D,PatroCorr,0.033097572123350405,3.693588938979944e-05,4.125855652499595,5.283559325401456,197.07006499940488,601,119
China,0.03,D,15,Crisis_next_15D,SahmIndicator,0.001376084761157026,0.36552168200341917,0.9048937432700216,0.6650733494596722,1.9446331538968555,601,119
China,0.03,D,15,Crisis_next_15D,VIX,0.010941688811027417,0.020165983820258263,-2.3232452007482194,-0.07415990098069683,0.928523210198353,601,119
China,0.03,D,15,Crisis_next_15D,M2_Growth,0.03222924463131327,1.3585253726755658e-05,-4.350459514705503,-0.13973622014512221,0.8695875848355269,601,119
China,0.03,D,15,Crisis_next_15D,BuffettDeviation,0.005496427291803219,0.074228958054094,-1.7851995308348283,-2.2939941140842377,0.10086279872725613,601,119
China,0.03,D,15,Crisis_next_15D,Systemic_Corr,0.00016568832332497507,0.753587532275819,0.3139124526346516,0.5400125850869177,1.7160284584162655,601,119
China,0.03,D,15,Crisis_next_15D,Shiller_CAPE,0.015231742315602759,0.0016617983621438073,-3.1448362169330752,-0.536241044020925,0.5849428996085678,601,119
China,0.03,D,15,Crisis_next_15D,YC_10Y3M,1.0488498958238779e-11,,,0.0,1.0,601,119
China,0.03,D,15,Crisis_next_15D,CFNAI,0.015763672776687665,0.0015574620420111724,-3.163758066696786,-0.7199121295939258,0.4867950289575732,601,119
China,0.03,D,15,Crisis_next_15D,CISS,0.0020256543702630303,0.2631606796381456,1.1189518534970075,3.1478251865800937,23.285368142154045,601,119
China,0.03,D,15,Crisis_next_15D,Downside_Beta,0.029076988405421722,5.244645577497046e-05,4.044448407296201,1.9619544261400217,7.113215743326195,601,119
China,0.03,D,15,Crisis_next_15D,NFCI,0.04400107340659942,3.549052693752444e-07,5.091679707391402,5.454338277494366,233.7701289214834,601,119
