Date,IOZ.AX,OZF.AX,OZR.AX,QFN.AX,QHL.AX,QRE.AX,SLF.AX,STW.AX
2008-05-19,,,,,,,7.525441646575928,33.046566009521484
2008-05-20,,,,,,,7.581453800201416,32.81425857543945
2008-05-21,,,,,,,7.47171688079834,32.34404373168945
2008-05-22,,,,,,,7.470742225646973,32.362220764160156
2008-05-23,,,,,,,7.4305338859558105,32.03434753417969
2008-05-26,,,,,,,7.437873363494873,31.710214614868164
2008-05-27,,,,,,,7.357455730438232,31.755908966064453
2008-05-28,,,,,,,7.311800956726074,31.38556671142578
2008-05-29,,,,,,,7.392512321472168,31.726741790771484
2008-05-30,,,,,,,7.325850009918213,31.46613311767578
2008-06-02,,,,,,,7.253502368927002,31.524381637573242
2008-06-03,,,,,,,7.217763900756836,31.033832550048828
2008-06-04,,,,,,,7.298232555389404,31.093826293945312
2008-06-05,,,,,,,7.341022968292236,30.792537689208984
2008-06-06,,,,,,,7.387694358825684,31.14098358154297
2008-06-10,,,,,,,7.086923599243164,30.280118942260742
2008-06-11,,,,,,,7.107295989990234,30.44658660888672
2008-06-12,,,,,,,6.946748733520508,29.678783416748047
2008-06-13,,,,,,,6.849165916442871,29.949060440063477
2008-06-16,,,,,,,6.9322590827941895,29.915937423706055
2008-06-17,,,,,,,6.9995503425598145,30.19614601135254
2008-06-18,,,,,,,7.045160293579102,30.31000518798828
2008-06-19,,,,,,,6.977721691131592,29.882640838623047
2008-06-20,,,,,,,6.9769439697265625,29.448171615600586
2008-06-23,,,,,,,6.8469767570495605,29.42380142211914
2008-06-24,,,,,,,6.537794589996338,28.062618255615234
2008-06-25,,,,,,,6.388524532318115,27.78404426574707
2008-06-26,,,,,,,6.4912614822387695,28.157325744628906
2008-06-27,,,,,,,6.307326793670654,27.78131866455078
2008-06-30,,,,,,,6.102046966552734,27.678142547607422
2008-07-01,,,,,,,5.907270431518555,27.2721004486084
2008-07-02,,,,,,,5.907708644866943,27.0362548828125
2008-07-03,,,,,,,5.98511266708374,26.533998489379883
2008-07-04,,,,,,,6.125726699829102,26.97710609436035
2008-07-07,,,,,,,6.023135662078857,26.557296752929688
2008-07-08,,,,,,,5.704906463623047,26.18856430053711
2008-07-09,,,,,,,5.718911170959473,26.60478973388672
2008-07-10,,,,,,,5.527780055999756,26.210952758789062
2008-07-11,,,,,,,5.405980587005615,26.433605194091797
2008-07-14,,,,,,,5.230167388916016,26.122934341430664
2008-07-15,,,,,,,5.070443630218506,25.563640594482422
2008-07-16,,,,,,,5.094122886657715,25.85488510131836
2008-07-17,,,,,,,5.381964206695557,26.016639709472656
2008-07-18,,,,,,,5.438851356506348,25.696542739868164
2008-07-21,,,,,,,5.712345600128174,26.604276657104492
2008-07-22,,,,,,,5.702817916870117,26.571102142333984
2008-07-23,,,,,,,6.0417561531066895,27.099821090698242
2008-07-24,,,,,,,6.2983808517456055,27.305612564086914
2008-07-25,,,,,,,5.869393825531006,26.3869686126709
2008-07-28,,,,,,,5.8477091789245605,26.1297607421875
2008-07-29,,,,,,,5.66620397567749,25.73176383972168
2008-07-30,,,,,,,5.888016223907471,26.204463958740234
2008-07-31,,,,,,,5.7972893714904785,26.42354965209961
2008-08-01,,,,,,,5.827969074249268,26.03515625
2008-08-04,,,,,,,5.743610382080078,25.948698043823242
2008-08-05,,,,,,,5.80672025680542,25.593767166137695
2008-08-06,,,,,,,6.063293933868408,26.382640838623047
2008-08-07,,,,,,,6.13501501083374,26.457977294921875
2008-08-08,,,,,,,6.080458164215088,26.472131729125977
2008-08-11,,,,,,,6.344766616821289,26.70842933654785
2008-08-12,,,,,,,6.512269496917725,26.85488510131836
2008-08-13,,,,,,,6.16870641708374,26.314125061035156
2008-08-14,,,,,,,5.961385726928711,26.47014617919922
2008-08-15,,,,,,,6.090522289276123,26.47354507446289
2008-08-18,,,,,,,6.1388068199157715,26.548376083374023
2008-08-19,,,,,,,5.902456283569336,25.9210147857666
2008-08-20,,,,,,,5.914805889129639,26.256973266601562
2008-08-21,,,,,,,5.9133477210998535,25.971529006958008
2008-08-22,,,,,,,5.930073261260986,26.272645950317383
2008-08-25,,,,,,,6.182080268859863,26.765628814697266
2008-08-26,,,,,,,6.148044109344482,26.769094467163086
2008-08-27,,,,,,,6.093926906585693,26.798757553100586
2008-08-28,,,,,,,6.270179748535156,27.11311149597168
2008-08-29,,,,,,,6.390371799468994,27.50099754333496
2008-09-01,,,,,,,6.420370101928711,27.48202133178711
2008-09-02,,,,,,,6.5915207862854,27.4798641204834
2008-09-03,,,,,,,6.637468338012695,27.189817428588867
2008-09-04,,,,,,,6.521117687225342,27.189817428588867
2008-09-05,,,,,,,6.410404682159424,26.21213722229004
2008-09-08,,,,,,,6.754744529724121,27.2489070892334
2008-09-09,,,,,,,6.611989974975586,26.780529022216797
2008-09-10,,,,,,,6.713656902313232,26.381677627563477
2008-09-11,,,,,,,6.594633102416992,25.892333984375
2008-09-12,,,,,,,6.456449031829834,26.3753719329834
2008-09-15,,,,,,,6.238626480102539,25.930509567260742
2008-09-16,,,,,,,6.140702247619629,25.57279396057129
2008-09-17,,,,,,,6.175171852111816,25.425304412841797
2008-09-18,,,,,,,6.076717853546143,24.808849334716797
2008-09-19,,,,,,,6.494811534881592,25.8676700592041
2008-09-22,,,,,,,6.796363353729248,27.046367645263672
2008-09-23,,,,,,,6.439966678619385,26.52973747253418
2008-09-24,,,,,,,6.557825088500977,26.847455978393555
2008-09-25,,,,,,,6.541147232055664,26.554908752441406
2008-09-26,,,,,,,6.385998249053955,26.43269920349121
2008-09-29,,,,,,,6.2908453941345215,25.910001754760742
2008-09-30,,,,,,,5.93522834777832,24.79907989501953
2008-10-01,,,,,,,6.135402202606201,25.8404598236084
2008-10-02,,,,,,,6.288510799407959,25.65659523010254
2008-10-03,,,,,,,6.181788444519043,25.31519317626953
2008-10-06,,,,,,,5.858356952667236,24.478538513183594
2008-10-07,,,,,,,6.039374351501465,24.9036865234375
2008-10-08,,,,,,,5.819748878479004,23.654144287109375
2008-10-09,,,,,,,5.409481525421143,23.295703887939453
2008-10-10,,,,,,,4.925698280334473,21.36397933959961
2008-10-13,,,,,,,5.30134916305542,22.54454231262207
2008-10-14,,,,,,,5.107105255126953,23.37802505493164
2008-10-15,,,,,,,5.380066871643066,23.19007682800293
2008-10-16,,,,,,,5.109390735626221,21.64413070678711
2008-10-17,,,,,,,5.310634136199951,21.417156219482422
2008-10-20,,,,,,,5.385219097137451,22.337797164916992
2008-10-21,,,,,,,5.569300651550293,23.201614379882812
2008-10-22,,,,,,,5.113328456878662,22.411205291748047
2008-10-23,,,,,,,4.7209038734436035,21.43305778503418
2008-10-24,,,,,,,4.2372660636901855,20.865829467773438
2008-10-27,,,,,,,4.415853023529053,20.56992530822754
2008-10-28,,,,,,,4.353132724761963,20.49220085144043
2008-10-29,,,,,,,4.065438747406006,20.766395568847656
2008-10-30,,,,,,,4.290264129638672,21.604658126831055
2008-10-31,,,,,,,4.545722961425781,21.69424819946289
2008-11-03,,,,,,,4.61029052734375,22.789188385009766
2008-11-04,,,,,,,4.559336185455322,22.755163192749023
2008-11-05,,,,,,,4.780708312988281,23.452959060668945
2008-11-06,,,,,,,4.525982856750488,22.482275009155273
2008-11-07,,,,,,,4.2993083000183105,21.99355125427246
2008-11-10,,,,,,,4.44546365737915,22.297452926635742
2008-11-11,,,,,,,4.600031852722168,21.50430679321289
2008-11-12,,,,,,,4.698440074920654,21.32698631286621
2008-11-13,,,,,,,4.474199295043945,20.083473205566406
2008-11-14,,,,,,,4.549563407897949,20.36050033569336
2008-11-17,,,,,,,4.50468635559082,19.84638023376465
2008-11-18,,,,,,,4.313797950744629,19.15465545654297
2008-11-19,,,,,,,4.356972694396973,19.028240203857422
2008-11-20,,,,,,,4.24558162689209,18.234649658203125
2008-11-21,,,,,,,4.024889945983887,18.575084686279297
2008-11-24,,,,,,,3.9785029888153076,18.636215209960938
2008-11-25,,,,,,,4.310930252075195,19.712186813354492
2008-11-26,,,,,,,4.376032829284668,19.25788688659668
2008-11-27,,,,,,,4.415999889373779,19.52389907836914
2008-11-28,,,,,,,4.551508903503418,20.361923217773438
2008-12-01,,,,,,,4.541539669036865,20.032054901123047
2008-12-02,,,,,,,4.292258262634277,19.20545196533203
2008-12-03,,,,,,,4.118337154388428,19.23538589477539
2008-12-04,,,,,,,4.027660369873047,19.227783203125
2008-12-05,,,,,,,4.0345635414123535,18.997051239013672
2008-12-08,,,,,,,4.094515800476074,19.76785659790039
2008-12-09,,,,,,,3.9840943813323975,19.6197452545166
2008-12-10,,,,,,,4.0742387771606445,19.817630767822266
2008-12-11,,,,,,,4.10370397567749,19.586055755615234
2008-12-12,,,,,,,3.953608989715576,19.11067771911621
2008-12-15,,,,,,,3.964646339416504,19.55014419555664
2008-12-16,,,,,,,3.879655361175537,19.36214256286621
2008-12-17,,,,,,,3.879459857940674,18.819337844848633
2008-12-18,,,,,,,3.974273204803467,18.87518310546875
2008-12-19,,,,,,,3.9727652072906494,19.054319381713867
2008-12-22,,,,,,,3.9357643127441406,18.74689483642578
2008-12-23,,,,,,,4.185681343078613,18.654279708862305
2008-12-24,,,,,,,4.155339241027832,18.922571182250977
2008-12-29,,,,,,,4.129037380218506,19.126989364624023
2008-12-30,,,,,,,4.072537899017334,19.301807403564453
2008-12-31,,,,,,,4.066215515136719,19.658437728881836
2009-01-02,,,,,,,4.059895992279053,19.59560775756836
2009-01-05,,,,,,,4.035586357116699,19.612642288208008
2009-01-06,,,,,,,4.055034637451172,19.754682540893555
2009-01-07,,,,,,,4.162001132965088,19.942174911499023
2009-01-08,,,,,,,4.1863112449646,19.510374069213867
2009-01-09,,,,,,,4.230071067810059,19.714908599853516
2009-01-12,,,,,,,4.200897693634033,19.186525344848633
2009-01-13,,,,,,,4.0842061042785645,19.271753311157227
2009-01-14,,,,,,,3.9383416175842285,19.45356559753418
2009-01-15,,,,,,,3.8167879581451416,18.663827896118164
2009-01-16,,,,,,,3.7924773693084717,18.913816452026367
2009-01-19,,,,,,,3.899445056915283,18.936542510986328
2009-01-20,,,,,,,3.7924773693084717,18.357032775878906
2009-01-21,,,,,,,3.7438559532165527,18.339981079101562
2009-01-22,,,,,,,3.8556857109069824,18.379749298095703
2009-01-23,,,,,,,3.656337022781372,18.061588287353516
2009-01-27,,,,,,,3.6952340602874756,18.146808624267578
2009-01-28,,,,,,,3.5688180923461914,18.44224739074707
2009-01-29,,,,,,,3.748718500137329,18.58428382873535
2009-01-30,,,,,,,3.6952340602874756,18.697921752929688
2009-02-02,,,,,,,3.8362362384796143,18.550201416015625
2009-02-03,,,,,,,3.8167879581451416,18.52178955078125
2009-02-04,,,,,,,3.2625036239624023,18.1922607421875
2009-02-05,,,,,,,3.1603970527648926,18.101360321044922
2009-02-06,,,,,,,3.286813735961914,18.29452896118164
2009-02-09,,,,,,,3.36946964263916,18.624059677124023
2009-02-10,,,,,,,3.403505325317383,18.453617095947266
2009-02-11,,,,,,,3.403505325317383,18.436567306518555
2009-02-12,,,,,,,3.3743319511413574,18.533153533935547
2009-02-13,,,,,,,3.3111255168914795,18.80586814880371
2009-02-16,,,,,,,3.252779006958008,18.607017517089844
2009-02-17,,,,,,,3.1652612686157227,18.34566307067871
2009-02-18,,,,,,,2.995084047317505,18.027496337890625
2009-02-19,,,,,,,3.1117753982543945,18.29452896118164
2009-02-20,,,,,,,3.072878360748291,18.016138076782227
2009-02-23,,,,,,,2.9999468326568604,17.82863998413086
2009-02-24,,,,,,,2.892979383468628,17.800233840942383
2009-02-25,,,,,,,2.965911388397217,17.75478172302246
2009-02-26,,,,,,,3.092327356338501,17.783193588256836
2009-02-27,,,,,,,3.063154935836792,17.578659057617188
2009-03-02,,,,,,,2.946462631225586,17.34003448486328
2009-03-03,,,,,,,3.0291199684143066,17.17526626586914
2009-03-04,,,,,,,2.868668556213379,17.271854400634766
2009-03-05,,,,,,,2.7811505794525146,17.02755355834961
2009-03-06,,,,,,,2.693631172180176,16.87982940673828
2009-03-09,,,,,,,2.5429036617279053,16.78892707824707
2009-03-10,,,,,,,2.727665901184082,17.58433723449707
2009-03-11,,,,,,,2.7373907566070557,17.470705032348633
2009-03-12,,,,,,,2.868668556213379,17.357078552246094
2009-03-13,,,,,,,3.1117753982543945,17.92522430419922
2009-03-16,,,,,,,3.1117753982543945,18.00477409362793
2009-03-17,,,,,,,3.2430553436279297,18.925182342529297
2009-03-18,,,,,,,3.189570903778076,18.544513702392578
2009-03-19,,,,,,,3.1992945671081543,18.754732131958008
2009-03-20,,,,,,,3.063154935836792,18.624059677124023
2009-03-23,,,,,,,3.1166391372680664,19.7717227935791
2009-03-24,,,,,,,3.1603970527648926,19.288793563842773
2009-03-25,,,,,,,3.1992945671081543,19.42515754699707
2009-03-26,,,,,,,3.1847081184387207,19.658096313476562
2009-03-27,,,,,,,3.2576422691345215,19.800134658813477
2009-03-30,,,,,,,3.2138819694519043,19.942174911499023
2009-03-31,,,,,,,3.043705701828003,19.169485092163086
2009-04-01,,,,,,,3.072878360748291,19.59560775756836
2009-04-02,,,,,,,3.1603970527648926,19.737638473510742
2009-04-03,,,,,,,3.170121908187866,20.192161560058594
2009-04-06,,,,,,,3.145810127258301,20.23761749267578
2009-04-07,,,,,,,3.1263620853424072,19.873994827270508
2009-04-08,,,,,,,3.072878360748291,19.45356559753418
2009-04-09,,,,,,,3.2381913661956787,19.74332046508789
2009-04-14,,,,,,,3.36946964263916,20.061491012573242
2009-04-15,,,,,,,3.2090189456939697,20.391014099121094
2009-04-16,,,,,,,3.306262969970703,20.294431686401367
2009-04-17,,,,,,,3.3791942596435547,20.271705627441406
2009-04-20,,,,,,,3.4083681106567383,20.266014099121094
2009-04-21,,,,,,,3.170121908187866,19.862632751464844
2009-04-22,,,,,,,3.063154935836792,19.709228515625
2009-04-23,,,,,,,3.0388450622558594,20.15806770324707
2009-04-24,,,,,,,2.970773696899414,20.180795669555664
2009-04-27,,,,,,,3.0242576599121094,20.06716537475586
2009-04-28,,,,,,,3.145810127258301,19.953536987304688
2009-04-29,,,,,,,3.145810127258301,19.862632751464844
2009-04-30,,,,,,,3.1360867023468018,20.311473846435547
2009-05-01,,,,,,,3.1409504413604736,20.379648208618164
2009-05-04,,,,,,,3.1312243938446045,20.851224899291992
2009-05-05,,,,,,,3.2479162216186523,21.038707733154297
2009-05-06,,,,,,,3.1603970527648926,21.112571716308594
2009-05-07,,,,,,,3.072878360748291,21.203474044799805
2009-05-08,,,,,,,3.063154935836792,21.248933792114258
2009-05-11,,,,,,,3.087465524673462,21.14097785949707
2009-05-12,,,,,,,3.1069142818450928,20.856901168823242
2009-05-13,,,,,,,3.1117753982543945,20.788713455200195
2009-05-14,,,,,,,2.917290687561035,20.35693359375
2009-05-15,,,,,,,2.868668556213379,20.294431686401367
2009-05-18,,,,,,,2.917290687561035,20.19784164428711
2009-05-19,,,,,,,2.941601276397705,20.794404983520508
2009-05-20,,,,,,,3.0291199684143066,20.675094604492188
2009-05-21,,,,,,,3.0242576599121094,20.618276596069336
2009-05-22,,,,,,,2.9853601455688477,20.311473846435547
2009-05-25,,,,,,,2.941601276397705,20.186477661132812
2009-05-26,,,,,,,3.0388450622558594,20.430782318115234
2009-05-27,,,,,,,3.1409504413604736,20.538732528686523
2009-05-28,,,,,,,3.1847081184387207,20.42510986328125
2009-05-29,,,,,,,3.301398992538452,20.663732528686523
2009-06-01,,,,,,,3.330573320388794,21.02734375
2009-06-02,,,,,,,3.3889200687408447,21.35687828063965
2009-06-03,,,,,,,3.5882654190063477,21.65231704711914
2009-06-04,,,,,,,3.5007479190826416,21.26028823852539
2009-06-05,,,,,,,3.5688180923461914,21.4761905670166
2009-06-09,,,,,,,3.4083681106567383,21.28301239013672
2009-06-10,,,,,,,3.447265625,21.754581451416016
2009-06-11,,,,,,,3.4521257877349854,21.902301788330078
2009-06-12,,,,,,,3.5007479190826416,21.98752784729004
2009-06-15,,,,,,,3.505610227584839,21.80572509765625
2009-06-16,,,,,,,3.4278154373168945,21.436416625976562
2009-06-17,,,,,,,3.3111255168914795,20.91939353942871
2009-06-18,,,,,,,3.48129940032959,21.118249893188477
2009-06-19,,,,,,,3.315986156463623,21.084157943725586
2009-06-22,,,,,,,3.286813735961914,21.197797775268555
2009-06-23,,,,,,,3.2187438011169434,20.527368545532227
2009-06-24,,,,,,,3.306262969970703,20.23761749267578
2009-06-25,,,,,,,3.3402974605560303,21.021663665771484
2009-06-26,,,,,,,3.359746217727661,20.743270874023438
2009-06-29,,,,,,,3.315986156463623,20.623958587646484
2009-06-30,,,,,,,3.3451595306396484,20.93644142150879
2009-07-01,,,,,,,3.281951427459717,20.58418846130371
2009-07-02,,,,,,,3.3548836708068848,20.612594604492188
2009-07-03,,,,,,,3.3208484649658203,20.14671516418457
2009-07-06,,,,,,,3.3208484649658203,20.112619400024414
2009-07-07,,,,,,,3.252779006958008,20.033082962036133
2009-07-08,,,,,,,3.2722268104553223,20.00467300415039
2009-07-09,,,,,,,3.291675090789795,19.987621307373047
2009-07-10,,,,,,,3.286813735961914,20.13534164428711
2009-07-13,,,,,,,3.2625036239624023,19.85695457458496
2009-07-14,,,,,,,3.3548836708068848,20.527368545532227
2009-07-15,,,,,,,3.359746217727661,21.760265350341797
2009-07-16,,,,,,,3.4278154373168945,21.23756980895996
2009-07-17,,,,,,,3.422954797744751,21.2261962890625
2009-07-20,,,,,,,3.4521257877349854,21.515954971313477
2009-07-21,,,,,,,3.49588680267334,21.52164077758789
2009-07-22,,,,,,,3.4278154373168945,21.56140899658203
2009-07-23,,,,,,,3.4278154373168945,21.589820861816406
2009-07-24,,,,,,,3.4180915355682373,21.731855392456055
2009-07-27,,,,,,,3.413229465484619,21.98752784729004
2009-07-28,,,,,,,3.413229465484619,22.140932083129883
2009-07-29,,,,,,,3.4521257877349854,22.004568099975586
2009-07-30,,,,,,,3.4180915355682373,21.589820861816406
2009-07-31,,,,,,,3.4667136669158936,22.521587371826172
2009-08-03,,,,,,,3.4910237789154053,22.6068115234375
2009-08-04,,,,,,,3.5153331756591797,22.953393936157227
2009-08-05,,,,,,,3.5153331756591797,22.646581649780273
2009-08-06,,,,,,,3.5688180923461914,22.953393936157227
2009-08-07,,,,,,,3.5931296348571777,22.777259826660156
2009-08-10,,,,,,,3.6952340602874756,22.851118087768555
2009-08-11,,,,,,,3.768167018890381,23.032928466796875
2009-08-12,,,,,,,3.7633039951324463,22.99883270263672
2009-08-13,,,,,,,3.7924773693084717,23.555620193481445
2009-08-14,,,,,,,3.7146825790405273,23.697669982910156
2009-08-17,,,,,,,3.7292685508728027,23.317007064819336
2009-08-18,,,,,,,3.7146825790405273,23.299955368041992
2009-08-19,,,,,,,3.7389943599700928,23.27723503112793
2009-08-20,,,,,,,3.6709232330322266,23.288606643676758
2009-08-21,,,,,,,3.6125786304473877,22.828386306762695
2009-08-24,,,,,,,3.782752275466919,23.601083755493164
2009-08-25,,,,,,,3.773028612136841,23.515859603881836
2009-08-26,,,,,,,3.957791328430176,23.81697654724121
2009-08-27,,,,,,,4.059895992279053,21.589820861816406
2009-08-28,,,,,,,4.00154972076416,23.9987850189209
2009-08-31,,,,,,,3.9869632720947266,23.976058959960938
2009-09-01,,,,,,,3.9723761081695557,24.209009170532227
2009-09-02,,,,,,,3.957791328430176,23.76015281677246
2009-09-03,,,,,,,3.8654088973999023,23.709020614624023
2009-09-04,,,,,,,3.8799970149993896,23.970386505126953
2009-09-07,,,,,,,4.016134738922119,23.896522521972656
2009-09-08,,,,,,,4.006412982940674,24.288549423217773
2009-09-09,,,,,,,3.9626524448394775,24.430583953857422
2009-09-10,,,,,,,4.069619655609131,24.515804290771484
2009-09-11,,,,,,,4.074481964111328,24.64080047607422
2009-09-14,,,,,,,4.093929767608643,24.54989242553711
2009-09-15,,,,,,,4.127964496612549,24.356719970703125
2009-09-16,,,,,,,4.181450366973877,24.976001739501953
2009-09-17,,,,,,,4.273830890655518,25.33395004272461
2009-09-18,,,,,,,4.312727451324463,25.18054962158203
2009-09-21,,,,,,,4.2981414794921875,25.10100555419922
2009-09-22,,,,,,,4.2397966384887695,24.99873161315918
2009-09-23,,,,,,,4.230071067810059,25.385080337524414
2009-09-24,,,,,,,4.254380702972412,22.72612190246582
2009-09-25,,,,,,,4.215483665466309,25.328266143798828
2009-09-28,,,,,,,4.2397966384887695,25.049867630004883
2009-09-29,,,,,,,4.3467631340026855,25.5043888092041
2009-09-30,,,,,,,4.283554553985596,25.43053436279297
2009-10-01,,,,,,,4.200897693634033,25.243040084838867
2009-10-02,,,,,,,4.132828235626221,24.743072509765625
2009-10-05,,,,,,,4.176588535308838,24.589670181274414
2009-10-06,,,,,,,4.089069843292236,24.686256408691406
2009-10-07,,,,,,,4.254380702972412,25.26007843017578
2009-10-08,,,,,,,4.234934329986572,25.595293045043945
2009-10-09,,,,,,,4.200897693634033,25.544172286987305
2009-10-12,,,,,,,4.142550945281982,25.691883087158203
2009-10-13,,,,,,,4.181450366973877,25.703248977661133
2009-10-14,,,,,,,4.215483665466309,25.919143676757812
2009-10-15,,,,,,,4.230071067810059,26.186180114746094
2009-10-16,,,,,,,4.234934329986572,25.98732566833496
2009-10-19,,,,,,,4.244657516479492,25.725969314575195
2009-10-20,,,,,,,4.317588806152344,26.021411895751953
2009-10-21,,,,,,,4.303003311157227,25.98732566833496
2009-10-22,,,,,,,4.200897693634033,25.856643676757812
2009-10-23,,,,,,,4.210622787475586,26.095277786254883
2009-10-26,,,,,,,4.142550945281982,25.941869735717773
2009-10-27,,,,,,,3.9772393703460693,25.521438598632812
2009-10-28,,,,,,,3.967515468597412,25.140777587890625
2009-10-29,,,,,,,3.773028612136841,24.57261848449707
2009-10-30,,,,,,,3.9286181926727295,24.907835006713867
2009-11-02,,,,,,,3.8945813179016113,24.368085861206055
2009-11-03,,,,,,,3.899445056915283,24.271499633789062
2009-11-04,,,,,,,3.8167879581451416,24.351036071777344
2009-11-05,,,,,,,3.7405965328216553,24.191957473754883
2009-11-06,,,,,,,3.841099739074707,24.70329475402832
2009-11-09,,,,,,,3.9091689586639404,25.19759750366211
