market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
Nikkei,0.1,W,8,Crisis_next_8W,Systemic_Corr,0.011781185555151397,0.27746200913974695,-1.0860383873993666,-2.0520004656561763,0.1284776312524586,202,12
Nikkei,0.1,W,8,Crisis_next_8W,Shiller_CAPE,0.0039016307728052535,0.5511390700488092,-0.59605412395703,-0.036253623427151827,0.964395669128466,202,12
Nikkei,0.1,W,8,Crisis_next_8W,YC_10Y3M,0.0002770951571385849,0.8741932847291699,-0.15833442285866758,-0.10895232540939662,0.8967731697728618,202,12
Nikkei,0.1,W,8,Crisis_next_8W,CFNAI,0.001793754041744644,0.6769469105887678,-0.4166329416011407,-0.1559608953100886,0.8555926474020179,202,12
Nikkei,0.1,W,8,Crisis_next_8W,CISS,0.003179177870373695,0.6137154691784554,-0.5047770038905696,-1.4471502875577897,0.2352396993240911,202,12
Nikkei,0.1,W,8,Crisis_next_8W,Downside_Beta,0.00048262156049538874,0.8334770368680744,0.21024426012332517,0.3044885258685204,1.355931301831294,202,12
Nikkei,0.1,W,8,Crisis_next_8W,NFCI,0.0070578370797367285,0.4740492945324324,-0.7159061600459928,-1.0228844782790583,0.35955631057300647,202,12
Nikkei,0.1,W,8,Crisis_next_8W,EPU,0.015916135369841267,0.3088880442043699,-1.0175580240323971,-0.003935871338155241,0.9960718640516126,202,12
Nikkei,0.1,W,8,Crisis_next_8W,RSkew,0.006126583069655411,0.46296038235135095,0.7339808944977008,0.3739403394848907,1.4534504342685177,202,12
Nikkei,0.1,W,8,Crisis_next_8W,RSV_Ratio,0.013656277606537093,0.26515351487933714,-1.114292986369854,-2.8213890247571403,0.05952320605377773,202,12
Nikkei,0.1,W,8,Crisis_next_8W,HillTail,0.009981113380135076,0.35046084944206224,-0.9336957664535768,-2.7191748912050184,0.0659291306957315,202,12
Nikkei,0.1,W,12,Crisis_next_12W,HY_Spread,0.006196587128059816,0.4515805625711038,0.7527826030581359,0.10747927788570338,1.1134677871007197,201,10
