market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
EuroStoxx,0.03,D,5,Crisis_next_5D,HY_Spread,0.0074639404306334756,1.269365796964089e-06,4.844491143673218,0.0884137210609083,1.0924399939805687,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,Yield_Curve,0.015010449609074605,1.7741054624248614e-10,6.379721300766924,0.3129975888170691,1.3675182336870073,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,Neely,0.014136271642624099,2.1146096400148678e-10,6.352777873568189,0.6465321971072737,1.908909615501996,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,PatroCorr,0.0023349049279590695,0.011479710481633642,2.52774681090414,0.8592333617288346,2.3613496985548807,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,SahmIndicator,0.0008281300561067129,0.11979950612782893,1.5556156873614773,0.14208110678983824,1.1526701341201169,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,VIX,0.012253273015712773,8.03836254000048e-10,6.144168206249719,0.03721650630801493,1.0379177122456273,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,M2_Growth,0.0003390045234820116,0.32809031151147205,0.977967675670949,0.015469504486845845,1.0155897766546755,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,BuffettDeviation,0.008273909079363206,1.2646900392424072e-06,-4.84522385286733,-1.9593470554472479,0.1409504236927803,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,Systemic_Corr,0.007159347474051003,9.764942153185409e-06,4.4223139587193625,2.3342975593716355,10.322206644845195,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,Shiller_CAPE,0.014858097774379075,1.3112616553784048e-10,-6.425859859016076,-0.06725695288651154,0.9349549311007287,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,YC_10Y3M,0.015010449609074605,1.7741054624248614e-10,6.379721300766924,0.3129975888170691,1.3675182336870073,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,CFNAI,0.0005284968678819224,0.2273443566838793,1.20722798279305,0.054576970364817554,1.0560937612075063,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,CISS,0.015606965089154157,7.179762019622917e-12,6.854030785236586,1.778637815629744,5.9217843599241275,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,Downside_Beta,0.0149426685939823,3.5546234509120497e-10,-6.272427342726131,-1.7093228470424033,0.1809883078996323,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,NFCI,0.005506850431192256,3.098652324565622e-05,4.166092339472002,0.628662518569116,1.875100988619697,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,EPU,0.000823435894277913,0.134672205099084,-1.4959288200091267,-0.0007590269171083965,0.9992412610709539,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,RSkew,5.610964467617219e-05,0.6912102717002202,-0.39721316925663996,-0.030678597214016556,0.969787215304813,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,RSV_Ratio,0.006834947707553551,1.2460995181254898e-05,4.369362181806614,2.0333704594193236,7.6397926244949215,4253,436
EuroStoxx,0.03,D,5,Crisis_next_5D,HillTail,0.0035677871490086277,0.0018457889490551508,-3.1139849655193945,-1.8430652749807497,0.15833135237957777,4253,436
EuroStoxx,0.03,D,10,Crisis_next_10D,HY_Spread,0.0022139396434207592,0.0037674022062251667,2.897007939759187,0.04951485897474874,1.0507612053330435,4248,632
EuroStoxx,0.03,D,10,Crisis_next_10D,Yield_Curve,0.017448931738835105,9.587475268573142e-15,7.7446112081097525,0.32452786595398603,1.3833773522253048,4248,632
EuroStoxx,0.03,D,10,Crisis_next_10D,Neely,0.003252636550242327,0.0005954544662236358,3.433676466064835,0.30278767632640724,1.3536270268654484,4248,632
