Date,EXSA.DE,EXV1.DE,EXV2.DE,EXV3.DE,EXV4.DE,EXV5.DE,EXV6.DE,EXV7.DE,EXV8.DE
2009-01-13,13.869315147399902,9.111595153808594,13.49384880065918,13.444581031799316,26.48072624206543,12.706866264343262,16.440004348754883,24.611478805541992,16.71735954284668
2009-01-14,13.233970642089844,8.436880111694336,13.297959327697754,12.747835159301758,25.801143646240234,12.827455520629883,15.350648880004883,24.611478805541992,15.16349983215332
2009-01-15,13.20693302154541,8.143523216247559,13.297959327697754,12.549996376037598,26.20270347595215,12.827455520629883,15.039401054382324,24.611478805541992,14.972138404846191
2009-01-16,13.36915111541748,8.18459415435791,13.320341110229492,13.272543907165527,26.11004638671875,12.827455520629883,15.773941993713379,23.97982406616211,15.43140697479248
2009-01-19,13.031201362609863,7.29279899597168,13.320341110229492,13.272543907165527,26.11004638671875,11.951557159423828,15.269721984863281,23.97982406616211,15.263015747070312
2009-01-20,12.855469703674316,6.8586320877075195,13.051702499389648,12.704827308654785,26.140928268432617,11.951557159423828,15.338191032409668,23.0970401763916,15.263015747070312
2009-01-21,12.72028636932373,6.934904098510742,13.051702499389648,13.074703216552734,25.515405654907227,11.189908981323242,14.921128273010254,23.0970401763916,15.263015747070312
2009-01-22,12.706775665283203,7.0933146476745605,12.693507194519043,12.825254440307617,25.260562896728516,11.189908981323242,14.877555847167969,22.891569137573242,14.842011451721191
2009-01-23,12.463448524475098,6.887967109680176,12.693507194519043,12.317743301391602,25.360950469970703,11.189908981323242,14.566307067871094,22.297969818115234,14.842011451721191
2009-01-26,12.943336486816406,7.4864091873168945,12.615154266357422,12.661818504333496,25.530845642089844,11.316850662231445,15.761491775512695,23.355791091918945,14.030644416809082
2009-01-27,12.916301727294922,7.521611213684082,12.648734092712402,12.679024696350098,25.461347579956055,11.316850662231445,15.456466674804688,22.8306827545166,14.199039459228516
2009-01-28,13.362391471862793,8.431014060974121,12.917377471923828,13.418773651123047,25.31462287902832,11.684982299804688,16.290605545043945,23.62214469909668,14.803738594055176
2009-01-29,13.139345169067383,8.073119163513184,12.917377471923828,13.418773651123047,24.774038314819336,11.634208679199219,15.885994911193848,23.6525936126709,14.543489456176758
2009-01-30,13.085270881652832,8.037919044494629,12.553586959838867,13.289749145507812,25.090662002563477,11.634208679199219,15.369321823120117,23.439498901367188,14.535837173461914
2009-02-02,12.896020889282227,7.650688171386719,12.251361846923828,12.84245491027832,25.06749153137207,11.113741874694824,15.157673835754395,22.374069213867188,14.091878890991211
2009-02-03,13.152864456176758,7.732830047607422,12.978943824768066,12.84245491027832,25.19878387451172,11.49456787109375,15.275943756103516,22.25230598449707,14.35212516784668
2009-02-04,13.463768005371094,8.096588134765625,12.984541893005371,13.608015060424805,25.10610580444336,11.49456787109375,17.018924713134766,22.25230598449707,14.35212516784668
2009-02-05,13.342114448547363,7.9029741287231445,12.956560134887695,13.608015060424805,25.013439178466797,11.49456787109375,17.27414894104004,23.55365753173828,14.811393737792969
2009-02-06,13.754408836364746,8.143523216247559,13.05729866027832,13.977892875671387,25.129274368286133,11.49456787109375,18.41330337524414,24.1624813079834,15.385480880737305
2009-02-09,13.801715850830078,8.272602081298828,13.13005542755127,14.089713096618652,24.982553482055664,12.97343921661377,18.544034957885742,25.030038833618164,15.867712020874023
2009-02-10,13.315070152282715,8.237398147583008,13.062894821166992,13.797250747680664,25.19878387451172,12.662436485290527,17.66008186340332,25.030038833618164,15.806478500366211
2009-02-11,13.38266658782959,7.908840179443359,12.76066780090332,13.496192932128906,25.31462287902832,12.357773780822754,17.429765701293945,24.634305953979492,15.806478500366211
2009-02-12,13.11906623840332,7.756300926208496,12.620747566223145,13.349959373474121,25.337791442871094,12.452980995178223,16.620534896850586,23.865673065185547,14.972138404846191
2009-02-13,13.294801712036133,7.58615255355835,12.87820053100586,13.504793167114258,25.098384857177734,11.995988845825195,17.286590576171875,23.865673065185547,14.972138404846191
2009-02-16,13.058236122131348,7.550950050354004,12.777460098266602,13.418773651123047,25.18334197998047,12.357773780822754,16.807273864746094,23.865673065185547,15.00275707244873
2009-02-17,12.666221618652344,7.0287766456604,12.396880149841309,13.005892753601074,25.028879165649414,11.786532402038574,16.278160095214844,23.80478858947754,14.252622604370117
2009-02-18,12.585111618041992,6.94663667678833,12.424861907958984,12.894062995910645,24.9207706451416,12.357773780822754,15.749039649963379,23.68303680419922,14.252622604370117
2009-02-19,12.72028636932373,7.011175155639648,12.424861907958984,12.601606369018555,24.611867904663086,12.357773780822754,16.334184646606445,23.523212432861328,14.252622604370117
2009-02-20,12.321511268615723,6.653283596038818,12.128230094909668,12.171513557434082,23.955442428588867,10.726572036743164,15.120325088500977,22.944835662841797,13.303460121154785
2009-02-23,12.186335563659668,6.500739574432373,12.391282081604004,12.154314041137695,24.024951934814453,10.358441352844238,15.02072525024414,22.57193946838379,13.219268798828125
2009-02-24,12.05116081237793,6.412734508514404,12.044275283813477,11.689817428588867,23.53842544555664,9.774508476257324,14.87132453918457,21.985946655273438,13.219268798828125
2009-02-25,11.85515308380127,6.524209499359131,11.753246307373047,12.085501670837402,23.445758819580078,9.774508476257324,14.379557609558105,22.61760139465332,13.012594223022461
2009-02-26,12.280962944030762,7.105051517486572,12.228973388671875,11.904865264892578,22.89745330810547,9.774508476257324,15.307075500488281,22.72414207458496,12.951360702514648
2009-02-27,11.909222602844238,6.729556560516357,12.284942626953125,11.629607200622559,22.658048629760742,9.520624160766602,14.54140853881836,22.06965446472168,12.706418991088867
2009-03-02,11.442856788635254,6.16631555557251,11.98831558227539,11.4317626953125,21.96302032470703,9.400032997131348,13.688596725463867,21.422794342041016,12.254803657531738
2009-03-03,11.158981323242188,6.095909595489502,11.893166542053223,11.4317626953125,21.746789932250977,9.361950874328613,13.476944923400879,21.339078903198242,12.1859130859375
2009-03-04,11.60506820678711,6.072442531585693,12.044275283813477,11.586597442626953,21.630949020385742,9.457154273986816,14.865108489990234,22.054445266723633,12.966667175292969
2009-03-05,11.260364532470703,5.78495454788208,11.881975173950195,11.543586730957031,22.032520294189453,10.00300407409668,14.578756332397461,21.970727920532227,12.89777946472168
2009-03-06,11.084632873535156,5.5326690673828125,11.714073181152344,11.319941520690918,21.337495803833008,9.672957420349121,14.379557609558105,21.970727920532227,12.346654891967773
2009-03-09,10.962968826293945,5.438796043395996,11.411844253540039,10.864048957824707,21.654111862182617,9.761817932128906,14.11189079284668,20.989009857177734,12.0557861328125
2009-03-10,11.48341178894043,6.048973083496094,11.697275161743164,11.638211250305176,21.530553817749023,10.047430992126465,15.170124053955078,22.5643253326416,12.675800323486328
2009-03-11,11.57127571105957,6.148712635040283,11.518180847167969,12.197320938110352,21.607778549194336,10.352091789245605,15.686790466308594,22.42734146118164,13.089141845703125
