Date,Close,High,Low,Open,Volume
1988-02-15,1049.3499755859375,1049.3499755859375,1049.3499755859375,1049.3499755859375,0
1988-02-16,1055.77001953125,1055.77001953125,1055.77001953125,1055.77001953125,0
1988-02-17,1053.27001953125,1053.27001953125,1053.27001953125,1053.27001953125,0
1988-02-18,1051.93994140625,1051.93994140625,1051.93994140625,1051.93994140625,0
1988-02-19,1046.780029296875,1046.780029296875,1046.780029296875,1046.780029296875,0
1988-02-22,1059.47998046875,1059.47998046875,1059.47998046875,1059.47998046875,0
1988-02-23,1069.030029296875,1069.030029296875,1069.030029296875,1069.030029296875,0
1988-02-24,1069.9000244140625,1069.9000244140625,1069.9000244140625,1069.9000244140625,0
1988-02-25,1091.5899658203125,1091.5899658203125,1091.5899658203125,1091.5899658203125,0
1988-02-26,1079.4000244140625,1079.4000244140625,1079.4000244140625,1079.4000244140625,0
1988-02-29,1083.3399658203125,1083.3399658203125,1083.3399658203125,1083.3399658203125,0
1988-03-01,1087.3199462890625,1087.3199462890625,1087.3199462890625,1087.3199462890625,0
1988-03-02,1080.43994140625,1080.43994140625,1080.43994140625,1080.43994140625,0
1988-03-03,1082.239990234375,1082.239990234375,1082.239990234375,1082.239990234375,0
1988-03-04,1075.1300048828125,1075.1300048828125,1075.1300048828125,1075.1300048828125,0
1988-03-07,1077.3699951171875,1077.3699951171875,1077.3699951171875,1077.3699951171875,0
1988-03-08,1079.4200439453125,1079.4200439453125,1079.4200439453125,1079.4200439453125,0
1988-03-09,1078.6199951171875,1078.6199951171875,1078.6199951171875,1078.6199951171875,0
1988-03-10,1082.5400390625,1082.5400390625,1082.5400390625,1082.5400390625,0
1988-03-11,1073.449951171875,1073.449951171875,1073.449951171875,1073.449951171875,0
1988-03-14,1071.8900146484375,1071.8900146484375,1071.8900146484375,1071.8900146484375,0
1988-03-15,1088.1300048828125,1088.1300048828125,1088.1300048828125,1088.1300048828125,0
1988-03-16,1098.760009765625,1098.760009765625,1098.760009765625,1098.760009765625,0
1988-03-17,1104.27001953125,1104.27001953125,1104.27001953125,1104.27001953125,0
1988-03-18,1123.27001953125,1123.27001953125,1123.27001953125,1123.27001953125,0
1988-03-21,1111.6199951171875,1111.6199951171875,1111.6199951171875,1111.6199951171875,0
1988-03-22,1107.0999755859375,1107.0999755859375,1107.0999755859375,1107.0999755859375,0
1988-03-23,1116.1099853515625,1116.1099853515625,1116.1099853515625,1116.1099853515625,0
1988-03-24,1100.449951171875,1100.449951171875,1100.449951171875,1100.449951171875,0
1988-03-25,1065.7099609375,1065.7099609375,1065.7099609375,1065.7099609375,0
1988-03-28,1037.260009765625,1037.260009765625,1037.260009765625,1037.260009765625,0
1988-03-29,1062.3299560546875,1062.3299560546875,1062.3299560546875,1062.3299560546875,0
1988-03-30,1066.5,1066.5,1066.5,1066.5,0
1988-03-31,1062.3299560546875,1062.3299560546875,1062.3299560546875,1062.3299560546875,0
1988-04-05,1063.280029296875,1063.280029296875,1063.280029296875,1063.280029296875,0
1988-04-06,1073.02001953125,1073.02001953125,1073.02001953125,1073.02001953125,0
1988-04-07,1081.9000244140625,1081.9000244140625,1081.9000244140625,1081.9000244140625,0
1988-04-08,1078.4100341796875,1078.4100341796875,1078.4100341796875,1078.4100341796875,0
1988-04-11,1088.239990234375,1088.239990234375,1088.239990234375,1088.239990234375,0
1988-04-12,1102.3299560546875,1102.3299560546875,1102.3299560546875,1102.3299560546875,0
1988-04-13,1094.1199951171875,1094.1199951171875,1094.1199951171875,1094.1199951171875,0
1988-04-14,1093.1199951171875,1093.1199951171875,1093.1199951171875,1093.1199951171875,0
1988-04-15,1071.22998046875,1071.22998046875,1071.22998046875,1071.22998046875,0
1988-04-18,1075.1300048828125,1075.1300048828125,1075.1300048828125,1075.1300048828125,0
1988-04-19,1083.449951171875,1083.449951171875,1083.449951171875,1083.449951171875,0
1988-04-20,1075.760009765625,1075.760009765625,1075.760009765625,1075.760009765625,0
1988-04-21,1067.5,1067.5,1067.5,1067.5,0
1988-04-22,1067.06005859375,1067.06005859375,1067.06005859375,1067.06005859375,0
1988-04-25,1066.8199462890625,1066.8199462890625,1066.8199462890625,1066.8199462890625,0
1988-04-26,1053.7099609375,1053.7099609375,1053.7099609375,1053.7099609375,0
1988-04-27,1054.300048828125,1054.300048828125,1054.300048828125,1054.300048828125,0
1988-04-28,1058.25,1058.25,1058.25,1058.25,0
1988-04-29,1049.1700439453125,1049.1700439453125,1049.1700439453125,1049.1700439453125,0
1988-05-02,1052.8399658203125,1052.8399658203125,1052.8399658203125,1052.8399658203125,0
1988-05-03,1040.949951171875,1040.949951171875,1040.949951171875,1040.949951171875,0
1988-05-04,1047.3900146484375,1047.3900146484375,1047.3900146484375,1047.3900146484375,0
1988-05-05,1044.6600341796875,1044.6600341796875,1044.6600341796875,1044.6600341796875,0
1988-05-06,1037.239990234375,1037.239990234375,1037.239990234375,1037.239990234375,0
1988-05-09,1023.6199951171875,1023.6199951171875,1023.6199951171875,1023.6199951171875,0
1988-05-10,1010.1500244140625,1010.1500244140625,1010.1500244140625,1010.1500244140625,0
1988-05-11,994.3499755859375,994.3499755859375,994.3499755859375,994.3499755859375,0
1988-05-13,1006.969970703125,1006.969970703125,1006.969970703125,1006.969970703125,0
1988-05-16,1049.5899658203125,1049.5899658203125,1049.5899658203125,1049.5899658203125,0
1988-05-17,1046.3599853515625,1046.3599853515625,1046.3599853515625,1046.3599853515625,0
1988-05-18,1043.199951171875,1043.199951171875,1043.199951171875,1043.199951171875,0
1988-05-19,1020.3200073242188,1020.3200073242188,1020.3200073242188,1020.3200073242188,0
1988-05-20,1031.3299560546875,1031.3299560546875,1031.3299560546875,1031.3299560546875,0
1988-05-24,1031.9200439453125,1031.9200439453125,1031.9200439453125,1031.9200439453125,0
1988-05-25,1043.6099853515625,1043.6099853515625,1043.6099853515625,1043.6099853515625,0
1988-05-26,1046.6199951171875,1046.6199951171875,1046.6199951171875,1046.6199951171875,0
1988-05-27,1054.9200439453125,1054.9200439453125,1054.9200439453125,1054.9200439453125,0
1988-05-30,1064.6099853515625,1064.6099853515625,1064.6099853515625,1064.6099853515625,0
1988-05-31,1075.6600341796875,1075.6600341796875,1075.6600341796875,1075.6600341796875,0
1988-06-01,1095.4300537109375,1095.4300537109375,1095.4300537109375,1095.4300537109375,0
1988-06-03,1102.030029296875,1102.030029296875,1102.030029296875,1102.030029296875,0
1988-06-06,1105.9100341796875,1105.9100341796875,1105.9100341796875,1105.9100341796875,0
1988-06-07,1101.1300048828125,1101.1300048828125,1101.1300048828125,1101.1300048828125,0
1988-06-08,1097.6700439453125,1097.6700439453125,1097.6700439453125,1097.6700439453125,0
1988-06-09,1125.6600341796875,1125.6600341796875,1125.6600341796875,1125.6600341796875,0
1988-06-10,1115.780029296875,1115.780029296875,1115.780029296875,1115.780029296875,0
1988-06-13,1122.260009765625,1122.260009765625,1122.260009765625,1122.260009765625,0
1988-06-14,1117.8399658203125,1117.8399658203125,1117.8399658203125,1117.8399658203125,0
1988-06-15,1134.02001953125,1134.02001953125,1134.02001953125,1134.02001953125,0
1988-06-16,1124.1400146484375,1124.1400146484375,1124.1400146484375,1124.1400146484375,0
1988-06-20,1104.699951171875,1104.699951171875,1104.699951171875,1104.699951171875,0
1988-06-21,1119.56005859375,1119.56005859375,1119.56005859375,1119.56005859375,0
1988-06-22,1137.22998046875,1137.22998046875,1137.22998046875,1137.22998046875,0
1988-06-23,1135.77001953125,1135.77001953125,1135.77001953125,1135.77001953125,0
1988-06-24,1131.18994140625,1131.18994140625,1131.18994140625,1131.18994140625,0
1988-06-27,1138.8399658203125,1138.8399658203125,1138.8399658203125,1138.8399658203125,0
1988-06-28,1124.72998046875,1124.72998046875,1124.72998046875,1124.72998046875,0
1988-06-29,1133.52001953125,1133.52001953125,1133.52001953125,1133.52001953125,0
1988-06-30,1133.81005859375,1133.81005859375,1133.81005859375,1133.81005859375,0
1988-07-01,1153.6800537109375,1153.6800537109375,1153.6800537109375,1153.6800537109375,0
1988-07-04,1170.43994140625,1170.43994140625,1170.43994140625,1170.43994140625,0
1988-07-05,1177.4000244140625,1177.4000244140625,1177.4000244140625,1177.4000244140625,0
1988-07-06,1194.9599609375,1194.9599609375,1194.9599609375,1194.9599609375,0
1988-07-07,1186.4200439453125,1186.4200439453125,1186.4200439453125,1186.4200439453125,0
1988-07-08,1199.9200439453125,1199.9200439453125,1199.9200439453125,1199.9200439453125,0
1988-07-11,1191.530029296875,1191.530029296875,1191.530029296875,1191.530029296875,0
1988-07-12,1182.469970703125,1182.469970703125,1182.469970703125,1182.469970703125,0
1988-07-13,1167.739990234375,1167.739990234375,1167.739990234375,1167.739990234375,0
1988-07-14,1185.1500244140625,1185.1500244140625,1185.1500244140625,1185.1500244140625,0
1988-07-15,1189.5899658203125,1189.5899658203125,1189.5899658203125,1189.5899658203125,0
1988-07-18,1188.4000244140625,1188.4000244140625,1188.4000244140625,1188.4000244140625,0
1988-07-19,1168.5799560546875,1168.5799560546875,1168.5799560546875,1168.5799560546875,0
1988-07-20,1169.7900390625,1169.7900390625,1169.7900390625,1169.7900390625,0
1988-07-21,1181.050048828125,1181.050048828125,1181.050048828125,1181.050048828125,0
1988-07-22,1156.25,1156.25,1156.25,1156.25,0
1988-07-25,1149.77001953125,1149.77001953125,1149.77001953125,1149.77001953125,0
1988-07-26,1167.6500244140625,1167.6500244140625,1167.6500244140625,1167.6500244140625,0
1988-07-27,1176.5,1176.5,1176.5,1176.5,0
1988-07-28,1163.27001953125,1163.27001953125,1163.27001953125,1163.27001953125,0
1988-07-29,1178.530029296875,1178.530029296875,1178.530029296875,1178.530029296875,0
1988-08-01,1190.6700439453125,1190.6700439453125,1190.6700439453125,1190.6700439453125,0
1988-08-02,1187.1099853515625,1187.1099853515625,1187.1099853515625,1187.1099853515625,0
1988-08-03,1192.4200439453125,1192.4200439453125,1192.4200439453125,1192.4200439453125,0
1988-08-04,1182.97998046875,1182.97998046875,1182.97998046875,1182.97998046875,0
1988-08-05,1193.8699951171875,1193.8699951171875,1193.8699951171875,1193.8699951171875,0
1988-08-08,1202.280029296875,1202.280029296875,1202.280029296875,1202.280029296875,0
1988-08-09,1193.4599609375,1193.4599609375,1193.4599609375,1193.4599609375,0
1988-08-10,1174.989990234375,1174.989990234375,1174.989990234375,1174.989990234375,0
1988-08-11,1162.760009765625,1162.760009765625,1162.760009765625,1162.760009765625,0
1988-08-12,1172.6099853515625,1172.6099853515625,1172.6099853515625,1172.6099853515625,0
1988-08-15,1170.43994140625,1170.43994140625,1170.43994140625,1170.43994140625,0
1988-08-16,1158.6099853515625,1158.6099853515625,1158.6099853515625,1158.6099853515625,0
1988-08-17,1175.030029296875,1175.030029296875,1175.030029296875,1175.030029296875,0
1988-08-18,1180.3900146484375,1180.3900146484375,1180.3900146484375,1180.3900146484375,0
1988-08-19,1164.469970703125,1164.469970703125,1164.469970703125,1164.469970703125,0
1988-08-22,1165.97998046875,1165.97998046875,1165.97998046875,1165.97998046875,0
1988-08-23,1151.4599609375,1151.4599609375,1151.4599609375,1151.4599609375,0
1988-08-24,1161.6800537109375,1161.6800537109375,1161.6800537109375,1161.6800537109375,0
1988-08-25,1164.6500244140625,1164.6500244140625,1164.6500244140625,1164.6500244140625,0
1988-08-26,1156.5799560546875,1156.5799560546875,1156.5799560546875,1156.5799560546875,0
1988-08-29,1150.969970703125,1150.969970703125,1150.969970703125,1150.969970703125,0
1988-08-30,1164.300048828125,1164.300048828125,1164.300048828125,1164.300048828125,0
1988-08-31,1169.4599609375,1169.4599609375,1169.4599609375,1169.4599609375,0
1988-09-01,1154.3299560546875,1154.3299560546875,1154.3299560546875,1154.3299560546875,0
1988-09-02,1152.9200439453125,1152.9200439453125,1152.9200439453125,1152.9200439453125,0
1988-09-05,1173.4300537109375,1173.4300537109375,1173.4300537109375,1173.4300537109375,0
1988-09-06,1176.77001953125,1176.77001953125,1176.77001953125,1176.77001953125,0
1988-09-07,1182.5400390625,1182.5400390625,1182.5400390625,1182.5400390625,0
1988-09-08,1186.8599853515625,1186.8599853515625,1186.8599853515625,1186.8599853515625,0
1988-09-09,1186.5899658203125,1186.5899658203125,1186.5899658203125,1186.5899658203125,0
1988-09-12,1199.8299560546875,1199.8299560546875,1199.8299560546875,1199.8299560546875,0
1988-09-13,1211.239990234375,1211.239990234375,1211.239990234375,1211.239990234375,0
1988-09-14,1224.050048828125,1224.050048828125,1224.050048828125,1224.050048828125,0
1988-09-15,1226.4200439453125,1226.4200439453125,1226.4200439453125,1226.4200439453125,0
1988-09-16,1229.280029296875,1229.280029296875,1229.280029296875,1229.280029296875,0
1988-09-19,1248.469970703125,1248.469970703125,1248.469970703125,1248.469970703125,0
1988-09-20,1243.0400390625,1243.0400390625,1243.0400390625,1243.0400390625,0
1988-09-21,1257.800048828125,1257.800048828125,1257.800048828125,1257.800048828125,0
1988-09-22,1250.0699462890625,1250.0699462890625,1250.0699462890625,1250.0699462890625,0
1988-09-23,1250.43994140625,1250.43994140625,1250.43994140625,1250.43994140625,0
1988-09-26,1254.9300537109375,1254.9300537109375,1254.9300537109375,1254.9300537109375,0
1988-09-27,1252.5400390625,1252.5400390625,1252.5400390625,1252.5400390625,0
1988-09-28,1239.9000244140625,1239.9000244140625,1239.9000244140625,1239.9000244140625,0
1988-09-29,1248.010009765625,1248.010009765625,1248.010009765625,1248.010009765625,0
1988-09-30,1253.6800537109375,1253.6800537109375,1253.6800537109375,1253.6800537109375,0
1988-10-03,1243.280029296875,1243.280029296875,1243.280029296875,1243.280029296875,0
1988-10-04,1245.260009765625,1245.260009765625,1245.260009765625,1245.260009765625,0
1988-10-05,1252.260009765625,1252.260009765625,1252.260009765625,1252.260009765625,0
1988-10-06,1257.5799560546875,1257.5799560546875,1257.5799560546875,1257.5799560546875,0
1988-10-07,1265.06005859375,1265.06005859375,1265.06005859375,1265.06005859375,0
1988-10-10,1283.6700439453125,1283.6700439453125,1283.6700439453125,1283.6700439453125,0
1988-10-11,1275.52001953125,1275.52001953125,1275.52001953125,1275.52001953125,0
1988-10-12,1263.0,1263.0,1263.0,1263.0,0
1988-10-13,1269.27001953125,1269.27001953125,1269.27001953125,1269.27001953125,0
1988-10-14,1284.510009765625,1284.510009765625,1284.510009765625,1284.510009765625,0
1988-10-17,1282.75,1282.75,1282.75,1282.75,0
1988-10-18,1299.5899658203125,1299.5899658203125,1299.5899658203125,1299.5899658203125,0
1988-10-19,1309.22998046875,1309.22998046875,1309.22998046875,1309.22998046875,0
1988-10-20,1288.43994140625,1288.43994140625,1288.43994140625,1288.43994140625,0
1988-10-21,1297.5999755859375,1297.5999755859375,1297.5999755859375,1297.5999755859375,0
1988-10-24,1288.1099853515625,1288.1099853515625,1288.1099853515625,1288.1099853515625,0
1988-10-25,1290.0699462890625,1290.0699462890625,1290.0699462890625,1290.0699462890625,0
1988-10-26,1308.0899658203125,1308.0899658203125,1308.0899658203125,1308.0899658203125,0
1988-10-27,1319.25,1319.25,1319.25,1319.25,0
1988-10-28,1314.7099609375,1314.7099609375,1314.7099609375,1314.7099609375,0
1988-10-31,1308.25,1308.25,1308.25,1308.25,0
1988-11-01,1304.969970703125,1304.969970703125,1304.969970703125,1304.969970703125,0
1988-11-02,1299.7099609375,1299.7099609375,1299.7099609375,1299.7099609375,0
1988-11-03,1275.6800537109375,1275.6800537109375,1275.6800537109375,1275.6800537109375,0
1988-11-04,1289.3699951171875,1289.3699951171875,1289.3699951171875,1289.3699951171875,0
1988-11-07,1271.030029296875,1271.030029296875,1271.030029296875,1271.030029296875,0
1988-11-08,1284.5999755859375,1284.5999755859375,1284.5999755859375,1284.5999755859375,0
1988-11-09,1283.4100341796875,1283.4100341796875,1283.4100341796875,1283.4100341796875,0
1988-11-10,1266.9200439453125,1266.9200439453125,1266.9200439453125,1266.9200439453125,0
1988-11-11,1252.1099853515625,1252.1099853515625,1252.1099853515625,1252.1099853515625,0
1988-11-14,1252.8299560546875,1252.8299560546875,1252.8299560546875,1252.8299560546875,0
1988-11-15,1265.4000244140625,1265.4000244140625,1265.4000244140625,1265.4000244140625,0
1988-11-17,1261.280029296875,1261.280029296875,1261.280029296875,1261.280029296875,0
1988-11-18,1278.25,1278.25,1278.25,1278.25,0
1988-11-21,1286.989990234375,1286.989990234375,1286.989990234375,1286.989990234375,0
1988-11-22,1275.0400390625,1275.0400390625,1275.0400390625,1275.0400390625,0
1988-11-23,1283.0799560546875,1283.0799560546875,1283.0799560546875,1283.0799560546875,0
1988-11-24,1280.449951171875,1280.449951171875,1280.449951171875,1280.449951171875,0
1988-11-25,1275.6700439453125,1275.6700439453125,1275.6700439453125,1275.6700439453125,0
1988-11-28,1261.550048828125,1261.550048828125,1261.550048828125,1261.550048828125,0
1988-11-29,1259.18994140625,1259.18994140625,1259.18994140625,1259.18994140625,0
1988-11-30,1273.760009765625,1273.760009765625,1273.760009765625,1273.760009765625,0
1988-12-01,1281.6099853515625,1281.6099853515625,1281.6099853515625,1281.6099853515625,0
1988-12-02,1272.0899658203125,1272.0899658203125,1272.0899658203125,1272.0899658203125,0
1988-12-05,1281.3199462890625,1281.3199462890625,1281.3199462890625,1281.3199462890625,0
1988-12-06,1292.7099609375,1292.7099609375,1292.7099609375,1292.7099609375,0
1988-12-07,1300.6600341796875,1300.6600341796875,1300.6600341796875,1300.6600341796875,0
1988-12-08,1298.02001953125,1298.02001953125,1298.02001953125,1298.02001953125,0
1988-12-09,1300.760009765625,1300.760009765625,1300.760009765625,1300.760009765625,0
1988-12-12,1293.22998046875,1293.22998046875,1293.22998046875,1293.22998046875,0
1988-12-13,1288.0899658203125,1288.0899658203125,1288.0899658203125,1288.0899658203125,0
1988-12-14,1294.52001953125,1294.52001953125,1294.52001953125,1294.52001953125,0
1988-12-15,1282.280029296875,1282.280029296875,1282.280029296875,1282.280029296875,0
1988-12-16,1298.31005859375,1298.31005859375,1298.31005859375,1298.31005859375,0
1988-12-19,1310.3800048828125,1310.3800048828125,1310.3800048828125,1310.3800048828125,0
1988-12-20,1331.52001953125,1331.52001953125,1331.52001953125,1331.52001953125,0
1988-12-21,1321.68994140625,1321.68994140625,1321.68994140625,1321.68994140625,0
1988-12-22,1324.7900390625,1324.7900390625,1324.7900390625,1324.7900390625,0
1988-12-23,1326.199951171875,1326.199951171875,1326.199951171875,1326.199951171875,0
1988-12-27,1342.4599609375,1342.4599609375,1342.4599609375,1342.4599609375,0
1988-12-28,1332.3900146484375,1332.3900146484375,1332.3900146484375,1332.3900146484375,0
1988-12-29,1330.22998046875,1330.22998046875,1330.22998046875,1330.22998046875,0
1989-01-02,1325.9599609375,1325.9599609375,1325.9599609375,1325.9599609375,0
1989-01-03,1356.6600341796875,1356.6600341796875,1356.6600341796875,1356.6600341796875,0
1989-01-04,1369.780029296875,1369.780029296875,1369.780029296875,1369.780029296875,0
1989-01-05,1372.4000244140625,1372.4000244140625,1372.4000244140625,1372.4000244140625,0
1989-01-06,1356.47998046875,1356.47998046875,1356.47998046875,1356.47998046875,0
1989-01-09,1367.0899658203125,1367.0899658203125,1367.0899658203125,1367.0899658203125,0
1989-01-10,1349.9000244140625,1349.9000244140625,1349.9000244140625,1349.9000244140625,0
1989-01-11,1352.4300537109375,1352.4300537109375,1352.4300537109375,1352.4300537109375,0
1989-01-12,1360.6099853515625,1360.6099853515625,1360.6099853515625,1360.6099853515625,0
1989-01-13,1356.699951171875,1356.699951171875,1356.699951171875,1356.699951171875,0
1989-01-16,1343.5799560546875,1343.5799560546875,1343.5799560546875,1343.5799560546875,0
1989-01-17,1328.27001953125,1328.27001953125,1328.27001953125,1328.27001953125,0
1989-01-18,1316.9300537109375,1316.9300537109375,1316.9300537109375,1316.9300537109375,0
1989-01-19,1339.97998046875,1339.97998046875,1339.97998046875,1339.97998046875,0
1989-01-20,1329.81005859375,1329.81005859375,1329.81005859375,1329.81005859375,0
1989-01-23,1313.2900390625,1313.2900390625,1313.2900390625,1313.2900390625,0
1989-01-24,1326.6099853515625,1326.6099853515625,1326.6099853515625,1326.6099853515625,0
1989-01-25,1345.6300048828125,1345.6300048828125,1345.6300048828125,1345.6300048828125,0
1989-01-26,1330.800048828125,1330.800048828125,1330.800048828125,1330.800048828125,0
1989-01-27,1341.8199462890625,1341.8199462890625,1341.8199462890625,1341.8199462890625,0
1989-01-30,1335.93994140625,1335.93994140625,1335.93994140625,1335.93994140625,0
1989-01-31,1324.3399658203125,1324.3399658203125,1324.3399658203125,1324.3399658203125,0
1989-02-01,1305.9300537109375,1305.9300537109375,1305.9300537109375,1305.9300537109375,0
1989-02-02,1313.6600341796875,1313.6600341796875,1313.6600341796875,1313.6600341796875,0
1989-02-03,1328.989990234375,1328.989990234375,1328.989990234375,1328.989990234375,0
1989-02-06,1332.6600341796875,1332.6600341796875,1332.6600341796875,1332.6600341796875,0
1989-02-07,1344.800048828125,1344.800048828125,1344.800048828125,1344.800048828125,0
1989-02-08,1356.5400390625,1356.5400390625,1356.5400390625,1356.5400390625,0
1989-02-09,1349.719970703125,1349.719970703125,1349.719970703125,1349.719970703125,0
1989-02-10,1347.1700439453125,1347.1700439453125,1347.1700439453125,1347.1700439453125,0
1989-02-13,1335.5,1335.5,1335.5,1335.5,0
1989-02-14,1333.9599609375,1333.9599609375,1333.9599609375,1333.9599609375,0
1989-02-15,1321.199951171875,1321.199951171875,1321.199951171875,1321.199951171875,0
1989-02-16,1322.5899658203125,1322.5899658203125,1322.5899658203125,1322.5899658203125,0
1989-02-17,1319.9300537109375,1319.9300537109375,1319.9300537109375,1319.9300537109375,0
1989-02-20,1320.8299560546875,1320.8299560546875,1320.8299560546875,1320.8299560546875,0
1989-02-21,1310.5899658203125,1310.5899658203125,1310.5899658203125,1310.5899658203125,0
1989-02-22,1296.1099853515625,1296.1099853515625,1296.1099853515625,1296.1099853515625,0
1989-02-23,1273.0799560546875,1273.0799560546875,1273.0799560546875,1273.0799560546875,0
1989-02-24,1284.449951171875,1284.449951171875,1284.449951171875,1284.449951171875,0
1989-02-27,1269.6800537109375,1269.6800537109375,1269.6800537109375,1269.6800537109375,0
1989-02-28,1289.7900390625,1289.7900390625,1289.7900390625,1289.7900390625,0
1989-03-01,1305.75,1305.75,1305.75,1305.75,0
1989-03-02,1303.260009765625,1303.260009765625,1303.260009765625,1303.260009765625,0
1989-03-03,1324.8900146484375,1324.8900146484375,1324.8900146484375,1324.8900146484375,0
1989-03-06,1332.6700439453125,1332.6700439453125,1332.6700439453125,1332.6700439453125,0
1989-03-07,1331.010009765625,1331.010009765625,1331.010009765625,1331.010009765625,0
1989-03-08,1314.6700439453125,1314.6700439453125,1314.6700439453125,1314.6700439453125,0
1989-03-09,1315.8599853515625,1315.8599853515625,1315.8599853515625,1315.8599853515625,0
1989-03-10,1320.3599853515625,1320.3599853515625,1320.3599853515625,1320.3599853515625,0
1989-03-13,1310.3599853515625,1310.3599853515625,1310.3599853515625,1310.3599853515625,0
1989-03-14,1329.02001953125,1329.02001953125,1329.02001953125,1329.02001953125,0
1989-03-15,1332.6600341796875,1332.6600341796875,1332.6600341796875,1332.6600341796875,0
1989-03-16,1323.6400146484375,1323.6400146484375,1323.6400146484375,1323.6400146484375,0
1989-03-17,1325.510009765625,1325.510009765625,1325.510009765625,1325.510009765625,0
1989-03-20,1299.1600341796875,1299.1600341796875,1299.1600341796875,1299.1600341796875,0
1989-03-21,1302.1700439453125,1302.1700439453125,1302.1700439453125,1302.1700439453125,0
1989-03-22,1308.7900390625,1308.7900390625,1308.7900390625,1308.7900390625,0
1989-03-23,1303.760009765625,1303.760009765625,1303.760009765625,1303.760009765625,0
1989-03-28,1308.239990234375,1308.239990234375,1308.239990234375,1308.239990234375,0
1989-03-29,1310.6600341796875,1310.6600341796875,1310.6600341796875,1310.6600341796875,0
1989-03-30,1316.0,1316.0,1316.0,1316.0,0
1989-03-31,1319.8800048828125,1319.8800048828125,1319.8800048828125,1319.8800048828125,0
1989-04-03,1339.4300537109375,1339.4300537109375,1339.4300537109375,1339.4300537109375,0
1989-04-04,1341.9000244140625,1341.9000244140625,1341.9000244140625,1341.9000244140625,0
1989-04-05,1346.5899658203125,1346.5899658203125,1346.5899658203125,1346.5899658203125,0
1989-04-06,1351.47998046875,1351.47998046875,1351.47998046875,1351.47998046875,0
1989-04-07,1346.0699462890625,1346.0699462890625,1346.0699462890625,1346.0699462890625,0
1989-04-10,1362.5899658203125,1362.5899658203125,1362.5899658203125,1362.5899658203125,0
1989-04-11,1371.6700439453125,1371.6700439453125,1371.6700439453125,1371.6700439453125,0
1989-04-12,1379.300048828125,1379.300048828125,1379.300048828125,1379.300048828125,0
1989-04-13,1396.3399658203125,1396.3399658203125,1396.3399658203125,1396.3399658203125,0
1989-04-14,1378.3499755859375,1378.3499755859375,1378.3499755859375,1378.3499755859375,0
1989-04-17,1395.68994140625,1395.68994140625,1395.68994140625,1395.68994140625,0
1989-04-18,1390.6099853515625,1390.6099853515625,1390.6099853515625,1390.6099853515625,0
1989-04-19,1391.0400390625,1391.0400390625,1391.0400390625,1391.0400390625,0
1989-04-20,1387.27001953125,1387.27001953125,1387.27001953125,1387.27001953125,0
1989-04-21,1375.9300537109375,1375.9300537109375,1375.9300537109375,1375.9300537109375,0
1989-04-24,1373.489990234375,1373.489990234375,1373.489990234375,1373.489990234375,0
