market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
FTSE100,0.03,W,8,Crisis_next_8W,VIX,0.0038973515101650147,0.5331405157486354,0.6232191551062517,0.021509357266934304,1.0217423510085675,111,17
FTSE100,0.03,W,8,Crisis_next_8W,M2_Growth,0.01567386978921248,0.2278195178551321,1.205994741884677,0.06270659796378722,1.064714404024858,111,17
FTSE100,0.03,W,8,Crisis_next_8W,BuffettDeviation,0.003737476963402653,0.5499511144140803,0.5978333816222091,2.098283503197136,8.152164731384138,111,17
FTSE100,0.03,W,8,Crisis_next_8W,Systemic_Corr,0.002699931445594994,0.612153409128388,0.5070020087451629,0.9670302461076364,2.6301220346154195,111,17
FTSE100,0.03,W,8,Crisis_next_8W,Shiller_CAPE,0.012782965281831316,0.2940048972329514,-1.0493764399775014,-0.12077113042190998,0.8862367690189497,111,17
FTSE100,0.03,W,8,Crisis_next_8W,YC_10Y3M,0.00017422991243398744,0.897937837920815,0.1282667998495078,0.05175479278158007,1.0531174788429443,111,17
FTSE100,0.03,W,8,Crisis_next_8W,CFNAI,0.05656765800180308,0.024412282072999447,-2.2505779376879684,-0.3418739053078724,0.7104377814948133,111,17
FTSE100,0.03,W,8,Crisis_next_8W,CISS,5.418377880939129e-05,0.9410333270884872,0.07397116788107258,0.15727207841030266,1.170313987756967,111,17
FTSE100,0.03,W,8,Crisis_next_8W,Downside_Beta,0.002942802784777432,0.5909122149808468,-0.5375145822291286,-0.5652051314990069,0.5682435701458367,111,17
FTSE100,0.03,W,8,Crisis_next_8W,NFCI,0.00023101340861797492,0.8814417240126372,0.14914182416765662,0.23461713537649775,1.264424572610084,111,17
FTSE100,0.03,W,8,Crisis_next_8W,EPU,0.001957369441727974,0.6698428774372316,-0.4263636595242998,-0.0009025120086161976,0.9990978951328541,111,17
FTSE100,0.03,W,8,Crisis_next_8W,RSkew,0.0008246474110603641,0.7785865898077425,-0.28116142535907584,-0.11318382272607569,0.8929864938160874,111,17
FTSE100,0.03,W,8,Crisis_next_8W,RSV_Ratio,0.005689888717433034,0.4650595143747994,0.7305410763916997,1.775445321599101,5.902909244082932,111,17
FTSE100,0.03,W,8,Crisis_next_8W,HillTail,0.0003275999420977449,0.861004762771137,-0.17509528537474978,-0.48066579749571076,0.6183715444921579,111,17
