Date,CHIE,CHII,CHIQ,CNYA,FXI,GXC,KWEB,MCHI
2010-11-23,10.097936630249023,13.056650161743164,15.431846618652344,,29.856056213378906,55.20671463012695,,
2010-11-24,10.34471607208252,13.276735305786133,15.574657440185547,,30.357423782348633,56.072017669677734,,
2010-11-26,10.197980880737305,13.181390762329102,15.423912048339844,,29.670612335205078,55.027923583984375,,
2010-11-29,10.277950286865234,13.387971878051758,15.400107383728027,,30.11016845703125,55.750179290771484,,
2010-11-30,10.091265678405762,13.332353591918945,15.447713851928711,,29.766769409179688,55.20671463012695,,
2010-12-01,10.371460914611816,13.610440254211426,15.685734748840332,,30.529130935668945,56.51537322998047,,
2010-12-02,10.34471607208252,13.801132202148438,15.876157760620117,,30.948083877563477,57.31630325317383,,
2010-12-03,10.531464576721191,13.824966430664062,15.72540283203125,,30.50853157043457,56.8729248046875,,
2010-12-06,10.618172645568848,13.68989372253418,15.519116401672363,,30.11016845703125,56.43671417236328,,
2010-12-07,10.511459350585938,13.70578670501709,15.415975570678711,,30.21319580078125,56.27224349975586,,
2010-12-08,10.384734153747559,13.546876907348633,15.154149055480957,,29.73928451538086,55.62862777709961,,
2010-12-09,10.378063201904297,13.523042678833008,15.090677261352539,,29.78049659729004,55.61432647705078,,
2010-12-10,10.41141128540039,13.459479331970215,15.074808120727539,,29.828582763671875,55.793094635009766,,
2010-12-13,10.544805526733398,13.5866060256958,15.106542587280273,,30.13077735900879,56.129215240478516,,
2010-12-14,10.531464576721191,13.62633228302002,14.987537384033203,,30.06895637512207,55.936134338378906,,
2010-12-15,10.291356086730957,13.492849349975586,14.693975448608398,,29.368406295776367,54.83484649658203,,
2010-12-16,10.278017044067383,13.332353591918945,14.638432502746582,,29.258514404296875,54.38432312011719,,
2010-12-17,10.211320877075195,13.317097663879395,14.7891845703125,,29.25165367126465,54.38719940185547,,
2010-12-20,10.311366081237793,13.189337730407715,14.55909252166748,,29.22336769104004,54.0497932434082,,
2010-12-21,10.5914945602417,13.380104064941406,14.614630699157715,,29.837081909179688,55.176902770996094,,
2010-12-22,10.532066345214844,13.316461563110352,14.638432502746582,,29.754331588745117,55.01176834106445,,
2010-12-23,10.538137435913086,13.213172912597656,14.53529167175293,,29.37508201599121,54.59539031982422,,
2010-12-27,10.578153610229492,13.149608612060547,14.448012351989746,,29.34059715270996,54.401554107666016,,
2010-12-28,10.371393203735352,12.950972557067871,14.146519660949707,,29.09235382080078,53.76983642578125,,
2010-12-29,10.45142936706543,12.911249160766602,14.322949409484863,,29.49919891357422,54.48771286010742,,
2010-12-30,10.398072242736816,12.847683906555176,14.355027198791504,,29.423337936401367,54.35848617553711,,
2010-12-31,10.504786491394043,13.030427932739258,14.50739860534668,,29.712949752807617,54.731788635253906,,
2011-01-03,10.784914016723633,13.244956970214844,14.59561538696289,,30.154264450073242,55.58607864379883,,
2011-01-04,10.90563678741455,13.546799659729004,14.804122924804688,,30.53352928161621,56.46189880371094,,
2011-01-05,10.911642074584961,13.721678733825684,14.94045352935791,,30.561120986938477,56.74905014038086,,
2011-01-06,10.824931144714355,13.647786140441895,14.892342567443848,,30.319765090942383,56.39727783203125,,
2011-01-07,10.704876899719238,13.546958923339844,14.812139511108398,,30.099109649658203,56.14603042602539,,
2011-01-10,10.764906883239746,13.451534271240234,14.691849708557129,,29.86466407775879,55.7799186706543,,
2011-01-11,10.911642074584961,13.538934707641602,14.796104431152344,,30.202539443969727,56.17473602294922,,
2011-01-12,11.185097694396973,13.729625701904297,14.876297950744629,,30.81624984741211,57.07210922241211,,
2011-01-13,11.111732482910156,13.65017032623291,14.780065536499023,,30.726613998413086,56.94289779663086,,
2011-01-14,11.031695365905762,13.658113479614258,14.747983932495117,,30.71971321105957,57.07210922241211,,
2011-01-18,11.118399620056152,13.491340637207031,14.59561538696289,,30.492156982421875,56.69881057739258,,
2011-01-19,11.082385063171387,13.467424392700195,14.387107849121094,,30.57489585876465,56.504981994628906,,
2011-01-20,10.938318252563477,13.260844230651855,14.226712226867676,,30.0715274810791,55.72248840332031,,
2011-01-21,10.791584968566895,13.181390762329102,14.018207550048828,,29.80949592590332,55.219940185546875,,
2011-01-24,10.87962532043457,13.057442665100098,14.026223182678223,,29.699167251586914,55.11945343017578,,
2011-01-25,10.828268051147461,12.955742835998535,13.986128807067871,,29.533674240112305,54.868186950683594,,
2011-01-26,10.77150821685791,13.022481918334961,14.138498306274414,,29.712949752807617,55.33483123779297,,
2011-01-27,10.86495304107666,13.101936340332031,14.234733581542969,,29.747432708740234,55.406620025634766,,
2011-01-28,10.511459350585938,12.823847770690918,13.881872177124023,,28.982032775878906,54.035430908203125,,
2011-01-31,10.691537857055664,12.91919231414795,14.066323280334473,,29.34059715270996,54.67436599731445,,
2011-02-01,10.858283996582031,12.969171524047852,14.042265892028809,,29.540559768676758,55.320465087890625,,
