market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
CAC40,0.12,M,6,Crisis_next_6M,EPU,0.0631946153561832,0.04982804777425141,-1.9614371682863208,-0.011958245262903469,0.9881129703978764,203,13
CAC40,0.12,M,6,Crisis_next_6M,RSkew,0.018245454410332207,0.19023241958695714,-1.3098918648952331,-0.5618738126781453,0.5701397272442325,203,13
CAC40,0.12,M,6,Crisis_next_6M,RSV_Ratio,0.0004369301397015857,0.8375622852428387,0.2050125942294244,0.55392406928158,1.7400677848562545,203,13
CAC40,0.12,M,6,Crisis_next_6M,HillTail,0.007302871049094439,0.4120667619924927,-0.8202620038108487,-2.9666790261468297,0.05147397050625187,203,13
CAC40,0.12,M,12,Crisis_next_12M,HY_Spread,0.001368722192866656,0.7472575421881404,-0.3222576121743864,-0.03761628791081346,0.9630824163666057,197,11
CAC40,0.12,M,12,Crisis_next_12M,Yield_Curve,0.06710824832611773,0.025339293904515763,2.236190520468727,0.8712131416011317,2.3898082715126816,197,11
CAC40,0.12,M,12,Crisis_next_12M,Neely,0.054437770203206615,0.08580132733244278,-1.717974166925352,-1.8203319093188213,0.16197198200095536,197,11
CAC40,0.12,M,12,Crisis_next_12M,PatroCorr,0.0018721302557237474,0.6880075834577682,-0.4015603931149293,-0.8035307786609593,0.4477452804624281,197,11
CAC40,0.12,M,12,Crisis_next_12M,SahmIndicator,0.2056989746698401,0.1343067202190773,-1.4973326618770533,-35.804775139168235,2.8195755198284754e-16,197,11
CAC40,0.12,M,12,Crisis_next_12M,VIX,0.01892987619581976,0.2575741763531696,-1.1321433402058065,-0.06436602061938905,0.9376617331849237,197,11
CAC40,0.12,M,12,Crisis_next_12M,M2_Growth,0.13275470026273206,0.001525627004026513,-3.1697641811034565,-0.7469832010849695,0.473793739329886,197,11
CAC40,0.12,M,12,Crisis_next_12M,BuffettDeviation,0.02317817313537096,0.15741395086447296,-1.4138227541495254,-2.2249014472077957,0.10807806950550995,197,11
