market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
ASX200,0.03,D,5,Crisis_next_5D,HY_Spread,0.019104421752960565,7.040114999017389e-08,5.3901442513079765,0.30219934860130554,1.352830884775293,3520,170
ASX200,0.03,D,5,Crisis_next_5D,Yield_Curve,0.00026578623952711045,0.5460511029464674,0.6036879861978702,0.07584903795110653,1.0787997040503217,3520,170
ASX200,0.03,D,5,Crisis_next_5D,Neely,0.02360120790375475,5.932009705023527e-09,5.8186632760582375,0.9263263299842207,2.52521530900294,3520,170
ASX200,0.03,D,5,Crisis_next_5D,PatroCorr,1.798875705816272e-05,0.8767107361977177,-0.155140269277455,-0.06903159390806067,0.9332971931066878,3520,170
ASX200,0.03,D,5,Crisis_next_5D,SahmIndicator,0.0016863084844841447,0.15632872111617385,-1.4175276332231892,-0.3397953525125805,0.7119159996764817,3520,170
ASX200,0.03,D,5,Crisis_next_5D,VIX,0.044795602038057325,8.707412083098985e-17,8.321204154742222,0.06607154301051113,1.06830314405512,3520,170
ASX200,0.03,D,5,Crisis_next_5D,M2_Growth,0.00018137976481458207,0.6199810107215068,-0.4958772602639545,-0.01684189544308339,0.9832991364200482,3520,170
ASX200,0.03,D,5,Crisis_next_5D,BuffettDeviation,0.0003745812031530349,0.4712572618919145,-0.7204349106696685,-0.6100742439851149,0.543310530038148,3520,170
ASX200,0.03,D,5,Crisis_next_5D,Systemic_Corr,0.008380838191865747,0.0010994208645430685,3.263765588598239,2.6852944290785357,14.662517816399058,3520,170
ASX200,0.03,D,5,Crisis_next_5D,Shiller_CAPE,0.006797037437697218,0.0024657689302015227,-3.0275108120313914,-0.062082693758219114,0.9398051675563864,3520,170
ASX200,0.03,D,5,Crisis_next_5D,YC_10Y3M,0.00026578623952711045,0.5460511029464674,0.6036879861978702,0.07584903795110653,1.0787997040503217,3520,170
ASX200,0.03,D,5,Crisis_next_5D,CFNAI,0.0020317499658626392,0.07610991268528566,-1.773717364643338,-0.0765842700061108,0.9262748538121989,3520,170
ASX200,0.03,D,5,Crisis_next_5D,CISS,0.01856911118223714,1.404103655493025e-08,5.672887595432535,3.4456482378498787,31.363607936178962,3520,170
ASX200,0.03,D,5,Crisis_next_5D,Downside_Beta,0.003206164731536565,0.03259438909282376,-2.137044294423638,-0.833947379232531,0.4343314271757196,3520,170
ASX200,0.03,D,5,Crisis_next_5D,NFCI,0.02509450298050031,7.746359008161342e-10,6.150039627721921,2.452175356182251,11.61358293983353,3520,170
ASX200,0.03,D,5,Crisis_next_5D,EPU,0.00019045823267160866,0.6058611814012742,0.5159903037400583,0.0003347479049405595,1.0003348039392728,3520,170
ASX200,0.03,D,5,Crisis_next_5D,RSkew,0.012355105939990674,3.3736414215220544e-05,-4.146657497317637,-0.5104305374951521,0.6002370985966192,3520,170
ASX200,0.03,D,5,Crisis_next_5D,RSV_Ratio,0.02012013351256703,2.570068887444864e-07,5.152521684109824,3.7371415413328815,41.97782662321943,3520,170
ASX200,0.03,D,5,Crisis_next_5D,HillTail,0.0007621255160467078,0.30184805971798223,1.032478403359255,0.6716866383983141,1.9575361935611773,3520,170
ASX200,0.03,D,10,Crisis_next_10D,HY_Spread,0.0027206511301098857,0.015399656047631853,2.42284121603729,0.11673026421061183,1.1238162553391273,3515,303
ASX200,0.03,D,10,Crisis_next_10D,Yield_Curve,0.0008433183484697349,0.18467049926572243,1.3265109840971288,0.12667618582460718,1.1350494131771496,3515,303
ASX200,0.03,D,10,Crisis_next_10D,Neely,0.010183164347477125,2.5780211564115727e-06,4.701860102013065,0.5918630976777522,1.8073525549124208,3515,303
ASX200,0.03,D,10,Crisis_next_10D,PatroCorr,0.0006001737277852026,0.26547337928168036,-1.113547454681686,-0.37790627451955233,0.6852947272335486,3515,303
ASX200,0.03,D,10,Crisis_next_10D,SahmIndicator,0.00544795771426243,0.0028596106258833285,-2.98243960508866,-0.6296562182988213,0.5327749277982975,3515,303
ASX200,0.03,D,10,Crisis_next_10D,VIX,0.006056607608776798,0.00017053788284453883,3.7590820868661714,0.027944540435435816,1.028338651626089,3515,303
ASX200,0.03,D,10,Crisis_next_10D,M2_Growth,0.0006270465595961117,0.25729428249230846,-1.132809449127072,-0.029547151161262858,0.9708850982020929,3515,303
