Date,CISS
1980-01-02,0.2187899369760623
1980-01-03,0.2197460996618768
1980-01-04,0.2343012124322583
1980-01-07,0.2371745574199028
1980-01-08,0.2365613987914392
1980-01-09,0.2271771955963187
1980-01-10,0.2237619065425407
1980-01-11,0.2080700207303682
1980-01-14,0.191860919205207
1980-01-15,0.1885973054058078
1980-01-16,0.1754015677456403
1980-01-17,0.156444991917858
1980-01-18,0.1490402743368357
1980-01-21,0.1534078244976272
1980-01-22,0.1439526525407471
1980-01-23,0.1516282667197645
1980-01-24,0.1524342401016465
1980-01-25,0.1387347011176055
1980-01-28,0.1421976485991884
1980-01-29,0.1292300917251316
1980-01-30,0.1301881579448885
1980-01-31,0.1125903306761288
1980-02-01,0.1137707964682324
1980-02-04,0.1096541764932853
1980-02-05,0.1070287993902872
1980-02-06,0.1091441839299388
1980-02-07,0.1000836490247099
1980-02-08,0.0961105586239529
1980-02-11,0.0881107294261297
1980-02-12,0.0949834551177097
1980-02-13,0.0861127328792387
1980-02-14,0.0815648669282851
1980-02-15,0.0839575093113275
1980-02-18,0.0962212431764072
1980-02-19,0.0941605612861854
1980-02-20,0.1228519091656193
1980-02-21,0.1291874930043991
1980-02-22,0.1415293853176114
1980-02-25,0.1591474419849838
1980-02-26,0.1717115367955003
1980-02-27,0.1930635909022826
1980-02-28,0.2077103430219697
1980-02-29,0.1815892079534189
1980-03-03,0.1557500972627392
1980-03-04,0.2149469348732391
1980-03-05,0.2743705677083374
1980-03-06,0.3457841877370466
1980-03-07,0.3885566524690668
1980-03-10,0.3936339985986298
1980-03-11,0.3926063223795435
1980-03-12,0.3951468245180081
1980-03-13,0.3951088507423648
1980-03-14,0.3923294084879964
1980-03-17,0.4309275767316665
1980-03-18,0.4532898790716331
1980-03-19,0.4695860708414908
1980-03-20,0.4816665251514348
1980-03-21,0.5082718376474592
1980-03-24,0.5192079030677996
1980-03-25,0.5290927194272085
1980-03-26,0.5218353527175829
1980-03-27,0.5530145479888255
1980-03-28,0.542441893324555
1980-03-31,0.5546109735642604
1980-04-01,0.5270432320805759
1980-04-02,0.5520362951386542
1980-04-03,0.5680706265951214
1980-04-04,0.5759500925220682
1980-04-07,0.6074712044483167
1980-04-08,0.6386980317963444
1980-04-09,0.7001196355651139
1980-04-10,0.7067636516206003
1980-04-11,0.7067419575012754
1980-04-14,0.7349837872789371
1980-04-15,0.74809898208234
1980-04-16,0.7613277979844615
1980-04-17,0.7499019718867566
1980-04-18,0.7284124445293978
1980-04-21,0.7246890204244045
1980-04-22,0.7511582570072584
1980-04-23,0.779258023249158
1980-04-24,0.7535584109305236
1980-04-25,0.7461354085561094
1980-04-28,0.742403167296234
1980-04-29,0.7169592321797587
1980-04-30,0.6827981067699088
1980-05-01,0.6558929892698011
1980-05-02,0.649308754671825
1980-05-05,0.639452457416102
1980-05-06,0.6626218076649131
1980-05-07,0.627522024102436
1980-05-08,0.6127613485307051
1980-05-09,0.6458319103380726
1980-05-12,0.6501168217490221
1980-05-13,0.6614227090322238
1980-05-14,0.6409502686636291
1980-05-15,0.5653501951243596
1980-05-16,0.5232329331289587
1980-05-19,0.5222597876913921
1980-05-20,0.509646579798178
1980-05-21,0.5180518234918408
1980-05-22,0.4899837536393681
1980-05-23,0.4929195651672622
1980-05-26,0.4727785212484147
1980-05-27,0.4262360387303683
1980-05-28,0.4101730639882381
1980-05-29,0.4180154391019974
1980-05-30,0.4259345794412099
1980-06-02,0.4348025913363274
1980-06-03,0.4410748813822237
1980-06-04,0.4205147995001687
1980-06-05,0.40010708077426
1980-06-06,0.3930644891221106
1980-06-09,0.394508028034052
1980-06-10,0.3536491138830211
1980-06-11,0.3521223642489172
1980-06-12,0.3335374619820282
1980-06-13,0.3059746071573666
1980-06-16,0.2844926031670771
1980-06-17,0.2663399363584893
1980-06-18,0.2431760641917581
1980-06-19,0.2328763840454285
1980-06-20,0.225215516863343
1980-06-23,0.2022505285610813
1980-06-24,0.1822088517220579
1980-06-25,0.1959229410263254
1980-06-26,0.1759362036189967
1980-06-27,0.160990312706533
1980-06-30,0.1730838635976502
1980-07-01,0.1660665569158407
1980-07-02,0.1653719496826682
1980-07-03,0.1708615899841535
1980-07-04,0.1649383444704544
1980-07-07,0.1381531008127421
