Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1993-07-14,25.088031768798828,,,,,,,,,
1993-07-15,24.983640670776367,,,,,,,,,
1993-07-16,24.914058685302734,,,,,,,,,
1993-07-19,24.89666748046875,,,,,,,,,
1993-07-20,24.966245651245117,,,,,,,,,
1993-07-21,24.9488468170166,,,,,,,,,
1993-07-22,24.774864196777344,,,,,,,,,
1993-07-23,24.89666748046875,,,,,,,,,
1993-07-26,25.035829544067383,,,,,,,,,
1993-07-27,25.01844024658203,,,,,,,,,
1993-07-28,24.966245651245117,,,,,,,,,
1993-07-29,25.105430603027344,,,,,,,,,
1993-07-30,24.966245651245117,,,,,,,,,
1993-08-02,25.035829544067383,,,,,,,,,
1993-08-03,25.05325698852539,,,,,,,,,
1993-08-04,25.05325698852539,,,,,,,,,
1993-08-05,25.00102996826172,,,,,,,,,
1993-08-06,25.035829544067383,,,,,,,,,
1993-08-09,25.175025939941406,,,,,,,,,
1993-08-10,25.15763282775879,,,,,,,,,
1993-08-11,25.15763282775879,,,,,,,,,
1993-08-12,25.088031768798828,,,,,,,,,
1993-08-13,25.122827529907227,,,,,,,,,
1993-08-16,25.262020111083984,,,,,,,,,
1993-08-17,25.349002838134766,,,,,,,,,
1993-08-18,25.488189697265625,,,,,,,,,
1993-08-19,25.488189697265625,,,,,,,,,
1993-08-20,25.505592346191406,,,,,,,,,
1993-08-23,25.453399658203125,,,,,,,,,
1993-08-24,25.731775283813477,,,,,,,,,
1993-08-25,25.74915885925293,,,,,,,,,
1993-08-26,25.766550064086914,,,,,,,,,
1993-08-27,25.74915885925293,,,,,,,,,
1993-08-30,25.853559494018555,,,,,,,,,
1993-08-31,25.92314910888672,,,,,,,,,
1993-09-01,25.888349533081055,,,,,,,,,
1993-09-02,25.80136489868164,,,,,,,,,
1993-09-03,25.818748474121094,,,,,,,,,
1993-09-07,25.6447696685791,,,,,,,,,
1993-09-08,25.557777404785156,,,,,,,,,
1993-09-09,25.609981536865234,,,,,,,,,
1993-09-10,25.836172103881836,,,,,,,,,
1993-09-13,25.853559494018555,,,,,,,,,
1993-09-14,25.74915885925293,,,,,,,,,
1993-09-15,25.818748474121094,,,,,,,,,
1993-09-16,25.714374542236328,,,,,,,,,
1993-09-17,25.664508819580078,,,,,,,,,
1993-09-20,25.454437255859375,,,,,,,,,
1993-09-21,25.366905212402344,,,,,,,,,
1993-09-22,25.576980590820312,,,,,,,,,
1993-09-23,25.717018127441406,,,,,,,,,
1993-09-24,25.64699935913086,,,,,,,,,
1993-09-27,25.927095413208008,,,,,,,,,
1993-09-28,25.874591827392578,,,,,,,,,
1993-09-29,25.78704833984375,,,,,,,,,
1993-09-30,25.734546661376953,,,,,,,,,
1993-10-01,25.85707664489746,,,,,,,,,
1993-10-04,25.892101287841797,,,,,,,,,
1993-10-05,25.85707664489746,,,,,,,,,
1993-10-06,25.839574813842773,,,,,,,,,
1993-10-07,25.76955223083496,,,,,,,,,
1993-10-08,25.804553985595703,,,,,,,,,
1993-10-11,25.85707664489746,,,,,,,,,
1993-10-12,25.892101287841797,,,,,,,,,
1993-10-13,25.892101287841797,,,,,,,,,
1993-10-14,26.224714279174805,,,,,,,,,
1993-10-15,26.364778518676758,,,,,,,,,
1993-10-18,26.294742584228516,,,,,,,,,
1993-10-19,26.1021671295166,,,,,,,,,
1993-10-20,26.13717269897461,,,,,,,,,
1993-10-21,26.1021671295166,,,,,,,,,
1993-10-22,25.979618072509766,,,,,,,,,
1993-10-25,26.04965591430664,,,,,,,,,
1993-10-26,26.032150268554688,,,,,,,,,
1993-10-27,26.04965591430664,,,,,,,,,
1993-10-28,26.24221420288086,,,,,,,,,
1993-10-29,26.24221420288086,,,,,,,,,
1993-11-01,26.3122501373291,,,,,,,,,
1993-11-02,26.294742584228516,,,,,,,,,
1993-11-03,25.962121963500977,,,,,,,,,
1993-11-04,25.6820068359375,,,,,,,,,
1993-11-05,25.804553985595703,,,,,,,,,
1993-11-08,25.839574813842773,,,,,,,,,
1993-11-09,25.85707664489746,,,,,,,,,
1993-11-10,26.04965591430664,,,,,,,,,
1993-11-11,25.979618072509766,,,,,,,,,
1993-11-12,26.1021671295166,,,,,,,,,
1993-11-15,26.084672927856445,,,,,,,,,
1993-11-16,26.207212448120117,,,,,,,,,
1993-11-17,26.067157745361328,,,,,,,,,
1993-11-18,25.997150421142578,,,,,,,,,
1993-11-19,25.944622039794922,,,,,,,,,
1993-11-22,25.78704833984375,,,,,,,,,
1993-11-23,25.927095413208008,,,,,,,,,
1993-11-24,26.032150268554688,,,,,,,,,
1993-11-26,26.04965591430664,,,,,,,,,
1993-11-29,25.944622039794922,,,,,,,,,
1993-11-30,25.962121963500977,,,,,,,,,
1993-12-01,25.997150421142578,,,,,,,,,
1993-12-02,26.067157745361328,,,,,,,,,
1993-12-03,26.172189712524414,,,,,,,,,
1993-12-06,26.259733200073242,,,,,,,,,
1993-12-07,26.24221420288086,,,,,,,,,
1993-12-08,26.24221420288086,,,,,,,,,
1993-12-09,26.15468978881836,,,,,,,,,
1993-12-10,26.1021671295166,,,,,,,,,
1993-12-13,26.259733200073242,,,,,,,,,
1993-12-14,26.067157745361328,,,,,,,,,
1993-12-15,26.032150268554688,,,,,,,,,
1993-12-16,26.11968994140625,,,,,,,,,
1993-12-17,26.263235092163086,,,,,,,,,
1993-12-20,26.29848289489746,,,,,,,,,
1993-12-21,26.210351943969727,,,,,,,,,
1993-12-22,26.38662338256836,,,,,,,,,
1993-12-23,26.368974685668945,,,,,,,,,
1993-12-27,26.509986877441406,,,,,,,,,
1993-12-28,26.56287384033203,,,,,,,,,
1993-12-29,26.527616500854492,,,,,,,,,
1993-12-30,26.421857833862305,,,,,,,,,
1993-12-31,26.280853271484375,,,,,,,,,
1994-01-03,26.210351943969727,,,,,,,,,
1994-01-04,26.316102981567383,,,,,,,,,
1994-01-05,26.368974685668945,,,,,,,,,
1994-01-06,26.368974685668945,,,,,,,,,
1994-01-07,26.527616500854492,,,,,,,,,
1994-01-10,26.84490966796875,,,,,,,,,
1994-01-11,26.792015075683594,,,,,,,,,
1994-01-12,26.703886032104492,,,,,,,,,
1994-01-13,26.63336753845215,,,,,,,,,
1994-01-14,26.739126205444336,,,,,,,,,
1994-01-17,26.739126205444336,,,,,,,,,
1994-01-18,26.774362564086914,,,,,,,,,
1994-01-19,26.703886032104492,,,,,,,,,
1994-01-20,26.774362564086914,,,,,,,,,
1994-01-21,26.721519470214844,,,,,,,,,
1994-01-24,26.615751266479492,,,,,,,,,
1994-01-25,26.615751266479492,,,,,,,,,
1994-01-26,26.686246871948242,,,,,,,,,
1994-01-27,26.933019638061523,,,,,,,,,
1994-01-28,27.0035343170166,,,,,,,,,
1994-01-31,27.197410583496094,,,,,,,,,
1994-02-01,27.056407928466797,,,,,,,,,
1994-02-02,27.232662200927734,,,,,,,,,
1994-02-03,27.109281539916992,,,,,,,,,
1994-02-04,26.49237823486328,,,,,,,,,
1994-02-07,26.615751266479492,,,,,,,,,
1994-02-08,26.63336753845215,,,,,,,,,
1994-02-09,26.739126205444336,,,,,,,,,
1994-02-10,26.509986877441406,,,,,,,,,
1994-02-11,26.598114013671875,,,,,,,,,
1994-02-14,26.63336753845215,,,,,,,,,
1994-02-15,26.774362564086914,,,,,,,,,
1994-02-16,26.75677490234375,,,,,,,,,
1994-02-17,26.598114013671875,,,,,,,,,
1994-02-18,26.43950080871582,,,,,,,,,
1994-02-22,26.703886032104492,,,,,,,,,
1994-02-23,26.63336753845215,,,,,,,,,
1994-02-24,26.280853271484375,,,,,,,,,
1994-02-25,26.40423011779785,,,,,,,,,
1994-02-28,26.40423011779785,,,,,,,,,
1994-03-01,26.29848289489746,,,,,,,,,
1994-03-02,26.333709716796875,,,,,,,,,
1994-03-03,26.263235092163086,,,,,,,,,
1994-03-04,26.333709716796875,,,,,,,,,
1994-03-07,26.4747314453125,,,,,,,,,
1994-03-08,26.368974685668945,,,,,,,,,
1994-03-09,26.49237823486328,,,,,,,,,
1994-03-10,26.280853271484375,,,,,,,,,
1994-03-11,26.421857833862305,,,,,,,,,
1994-03-14,26.457122802734375,,,,,,,,,
1994-03-15,26.43950080871582,,,,,,,,,
1994-03-16,26.651002883911133,,,,,,,,,
1994-03-17,26.651002883911133,,,,,,,,,
1994-03-18,26.64520263671875,,,,,,,,,
1994-03-21,26.574283599853516,,,,,,,,,
1994-03-22,26.64520263671875,,,,,,,,,
1994-03-23,26.627456665039062,,,,,,,,,
1994-03-24,26.308361053466797,,,,,,,,,
1994-03-25,26.060165405273438,,,,,,,,,
1994-03-28,26.095630645751953,,,,,,,,,
1994-03-29,25.581512451171875,,,,,,,,,
1994-03-30,25.226957321166992,,,,,,,,,
1994-03-31,25.29787826538086,,,,,,,,,
1994-04-04,24.907848358154297,,,,,,,,,
1994-04-05,25.421955108642578,,,,,,,,,
1994-04-06,25.421955108642578,,,,,,,,,
1994-04-07,25.546052932739258,,,,,,,,,
1994-04-08,25.351043701171875,,,,,,,,,
1994-04-11,25.457414627075195,,,,,,,,,
1994-04-12,25.421955108642578,,,,,,,,,
1994-04-13,25.288997650146484,,,,,,,,,
1994-04-14,25.29787826538086,,,,,,,,,
1994-04-15,25.29787826538086,,,,,,,,,
1994-04-18,25.129440307617188,,,,,,,,,
1994-04-19,25.164888381958008,,,,,,,,,
1994-04-20,25.138309478759766,,,,,,,,,
1994-04-21,25.475143432617188,,,,,,,,,
1994-04-22,25.44856071472168,,,,,,,,,
1994-04-25,25.714475631713867,,,,,,,,,
1994-04-26,25.68788719177246,,,,,,,,,
1994-04-28,25.501731872558594,,,,,,,,,
1994-04-29,25.581512451171875,,,,,,,,,
1994-05-02,25.741071701049805,,,,,,,,,
1994-05-03,25.714475631713867,,,,,,,,,
1994-05-04,25.67015266418457,,,,,,,,,
1994-05-05,25.634687423706055,,,,,,,,,
1994-05-06,25.386510848999023,,,,,,,,,
1994-05-09,25.164888381958008,,,,,,,,,
1994-05-10,25.359907150268555,,,,,,,,,
1994-05-11,25.129440307617188,,,,,,,,,
1994-05-12,25.253549575805664,,,,,,,,,
1994-05-13,25.253549575805664,,,,,,,,,
1994-05-16,25.26241111755371,,,,,,,,,
1994-05-17,25.634687423706055,,,,,,,,,
1994-05-18,25.82082748413086,,,,,,,,,
1994-05-19,25.94493865966797,,,,,,,,,
1994-05-20,25.8474178314209,,,,,,,,,
1994-05-23,25.803102493286133,,,,,,,,,
1994-05-24,25.909467697143555,,,,,,,,,
1994-05-25,25.980388641357422,,,,,,,,,
1994-05-26,25.998126983642578,,,,,,,,,
1994-05-27,26.024703979492188,,,,,,,,,
1994-05-31,25.989267349243164,,,,,,,,,
1994-06-01,26.10447120666504,,,,,,,,,
1994-06-02,26.077892303466797,,,,,,,,,
1994-06-03,26.22859764099121,,,,,,,,,
1994-06-06,26.219694137573242,,,,,,,,,
1994-06-07,26.18425750732422,,,,,,,,,
1994-06-08,25.971513748168945,,,,,,,,,
1994-06-09,26.113344192504883,,,,,,,,,
1994-06-10,26.157649993896484,,,,,,,,,
1994-06-13,26.193126678466797,,,,,,,,,
1994-06-14,26.397005081176758,,,,,,,,,
1994-06-15,26.29063606262207,,,,,,,,,
1994-06-16,26.34381675720215,,,,,,,,,
1994-06-17,26.1967716217041,,,,,,,,,
1994-06-20,25.97369956970215,,,,,,,,,
1994-06-21,25.750638961791992,,,,,,,,,
1994-06-22,25.848798751831055,,,,,,,,,
1994-06-23,25.69711685180664,,,,,,,,,
1994-06-24,25.161760330200195,,,,,,,,,
1994-06-27,25.598953247070312,,,,,,,,,
1994-06-28,25.47403335571289,,,,,,,,,
1994-06-29,25.554338455200195,,,,,,,,,
1994-06-30,25.393733978271484,,,,,,,,,
1994-07-01,25.447256088256836,,,,,,,,,
1994-07-05,25.58112335205078,,,,,,,,,
1994-07-06,25.545412063598633,,,,,,,,,
1994-07-07,25.65248680114746,,,,,,,,,
1994-07-08,25.643569946289062,,,,,,,,,
1994-07-11,25.554338455200195,,,,,,,,,
1994-07-12,25.590049743652344,,,,,,,,,
1994-07-13,25.634641647338867,,,,,,,,,
1994-07-14,25.911243438720703,,,,,,,,,
1994-07-15,25.92017364501953,,,,,,,,,
1994-07-18,25.964794158935547,,,,,,,,,
1994-07-19,25.911243438720703,,,,,,,,,
1994-07-20,25.795249938964844,,,,,,,,,
1994-07-21,25.848798751831055,,,,,,,,,
1994-07-22,25.893404006958008,,,,,,,,,
1994-07-25,25.92909812927246,,,,,,,,,
1994-07-26,25.902328491210938,,,,,,,,,
1994-07-27,25.902328491210938,,,,,,,,,
1994-07-28,25.955860137939453,,,,,,,,,
1994-07-29,26.214624404907227,,,,,,,,,
1994-08-01,26.33951759338379,,,,,,,,,
1994-08-02,26.37521743774414,,,,,,,,,
1994-08-03,26.384145736694336,,,,,,,,,
1994-08-04,26.232463836669922,,,,,,,,,
1994-08-05,26.143245697021484,,,,,,,,,
1994-08-08,26.205692291259766,,,,,,,,,
1994-08-09,26.250301361083984,,,,,,,,,
1994-08-10,26.34845733642578,,,,,,,,,
1994-08-11,26.250301361083984,,,,,,,,,
1994-08-12,26.455530166625977,,,,,,,,,
1994-08-15,26.446592330932617,,,,,,,,,
1994-08-16,26.63396644592285,,,,,,,,,
1994-08-17,26.61612892150879,,,,,,,,,
1994-08-18,26.52691650390625,,,,,,,,,
1994-08-19,26.509063720703125,,,,,,,,,
1994-08-22,26.482297897338867,,,,,,,,,
1994-08-23,26.63396644592285,,,,,,,,,
1994-08-24,26.91950035095215,,,,,,,,,
1994-08-25,26.848125457763672,,,,,,,,,
1994-08-26,27.231800079345703,,,,,,,,,
1994-08-29,27.213943481445312,,,,,,,,,
1994-08-30,27.28533172607422,,,,,,,,,
1994-08-31,27.213943481445312,,,,,,,,,
1994-09-01,27.124719619750977,,,,,,,,,
1994-09-02,27.008724212646484,,,,,,,,,
1994-09-06,27.017656326293945,,,,,,,,,
1994-09-07,26.990894317626953,,,,,,,,,
1994-09-08,27.124719619750977,,,,,,,,,
1994-09-09,26.83920669555664,,,,,,,,,
1994-09-12,26.75889015197754,,,,,,,,,
1994-09-13,26.83920669555664,,,,,,,,,
1994-09-14,26.865957260131836,,,,,,,,,
1994-09-15,27.205032348632812,,,,,,,,,
1994-09-16,27.01140594482422,,,,,,,,,
1994-09-19,27.03834342956543,,,,,,,,,
1994-09-20,26.52666664123535,,,,,,,,,
1994-09-21,26.52666664123535,,,,,,,,,
1994-09-22,26.463836669921875,,,,,,,,,
1994-09-23,26.374053955078125,,,,,,,,,
1994-09-26,26.508716583251953,,,,,,,,,
1994-09-27,26.490755081176758,,,,,,,,,
1994-09-28,26.69721794128418,,,,,,,,,
1994-09-29,26.56256866455078,,,,,,,,,
1994-09-30,26.52666664123535,,,,,,,,,
1994-10-03,26.463836669921875,,,,,,,,,
1994-10-04,26.06884002685547,,,,,,,,,
1994-10-05,26.07781219482422,,,,,,,,,
1994-10-06,25.997020721435547,,,,,,,,,
1994-10-07,26.113725662231445,,,,,,,,,
1994-10-10,26.392005920410156,,,,,,,,,
1994-10-11,26.786998748779297,,,,,,,,,
1994-10-12,26.822885513305664,,,,,,,,,
1994-10-13,26.912662506103516,,,,,,,,,
1994-10-14,27.02935218811035,,,,,,,,,
1994-10-17,26.975481033325195,,,,,,,,,
1994-10-18,26.912662506103516,,,,,,,,,
1994-10-19,27.03834342956543,,,,,,,,,
1994-10-20,26.858802795410156,,,,,,,,,
1994-10-21,26.751081466674805,,,,,,,,,
1994-10-24,26.52666664123535,,,,,,,,,
1994-10-25,26.553577423095703,,,,,,,,,
1994-10-26,26.65232276916504,,,,,,,,,
1994-10-27,26.81391716003418,,,,,,,,,
1994-10-28,27.37944984436035,,,,,,,,,
1994-10-31,27.280729293823242,,,,,,,,,
1994-11-01,26.975481033325195,,,,,,,,,
1994-11-02,26.822885513305664,,,,,,,,,
1994-11-03,26.966510772705078,,,,,,,,,
1994-11-04,26.616409301757812,,,,,,,,,
1994-11-07,26.69721794128418,,,,,,,,,
1994-11-08,26.903684616088867,,,,,,,,,
1994-11-09,26.948575973510742,,,,,,,,,
1994-11-10,26.760059356689453,,,,,,,,,
1994-11-11,26.661306381225586,,,,,,,,,
1994-11-14,26.912662506103516,,,,,,,,,
1994-11-15,26.822885513305664,,,,,,,,,
1994-11-16,26.912662506103516,,,,,,,,,
1994-11-17,26.733123779296875,,,,,,,,,
1994-11-18,26.69721794128418,,,,,,,,,
1994-11-21,26.42791175842285,,,,,,,,,
1994-11-22,25.853397369384766,,,,,,,,,
1994-11-23,25.997020721435547,,,,,,,,,
1994-11-25,26.122697830200195,,,,,,,,,
1994-11-28,26.23939323425293,,,,,,,,,
1994-11-29,26.23041343688965,,,,,,,,,
1994-11-30,26.19452476501465,,,,,,,,,
1994-12-01,25.934186935424805,,,,,,,,,
1994-12-02,26.17655372619629,,,,,,,,,
1994-12-05,26.203487396240234,,,,,,,,,
1994-12-06,26.22144317626953,,,,,,,,,
1994-12-07,26.032917022705078,,,,,,,,,
1994-12-08,25.781566619873047,,,,,,,,,
1994-12-09,25.88031768798828,,,,,,,,,
1994-12-12,26.05088996887207,,,,,,,,,
1994-12-13,26.14963150024414,,,,,,,,,
1994-12-14,26.28428077697754,,,,,,,,,
1994-12-15,26.365074157714844,,,,,,,,,
1994-12-16,26.493860244750977,,,,,,,,,
1994-12-19,26.530048370361328,,,,,,,,,
1994-12-20,26.448617935180664,,,,,,,,,
1994-12-21,26.729127883911133,,,,,,,,,
1994-12-22,26.64767837524414,,,,,,,,,
1994-12-23,26.674819946289062,,,,,,,,,
1994-12-27,26.819602966308594,,,,,,,,,
1994-12-28,26.683866500854492,,,,,,,,,
1994-12-29,26.701953887939453,,,,,,,,,
1994-12-30,26.38526725769043,,,,,,,,,
1995-01-03,26.51194953918457,,,,,,,,,
1995-01-04,26.63861846923828,,,,,,,,,
1995-01-05,26.63861846923828,,,,,,,,,
1995-01-06,26.6657772064209,,,,,,,,,
1995-01-09,26.692928314208984,,,,,,,,,
1995-01-10,26.720062255859375,,,,,,,,,
1995-01-11,26.73816680908203,,,,,,,,,
1995-01-12,26.74720573425293,,,,,,,,,
1995-01-13,27.063901901245117,,,,,,,,,
1995-01-16,27.226778030395508,,,,,,,,,
1995-01-17,27.23581314086914,,,,,,,,,
1995-01-18,27.20867156982422,,,,,,,,,
1995-01-19,27.05484962463379,,,,,,,,,
1995-01-20,26.95533561706543,,,,,,,,,
1995-01-23,27.03676414489746,,,,,,,,,
1995-01-24,27.072969436645508,,,,,,,,,
1995-01-25,27.145355224609375,,,,,,,,,
1995-01-26,27.1724796295166,,,,,,,,,
1995-01-27,27.28107261657715,,,,,,,,,
1995-01-30,27.163436889648438,,,,,,,,,
1995-01-31,27.272018432617188,,,,,,,,,
1995-02-01,27.262958526611328,,,,,,,,,
1995-02-02,27.42583465576172,,,,,,,,,
1995-02-03,27.814922332763672,,,,,,,,,
1995-02-06,27.93256187438965,,,,,,,,,
1995-02-07,27.968769073486328,,,,,,,,,
1995-02-08,27.968769073486328,,,,,,,,,
1995-02-09,27.968769073486328,,,,,,,,,
1995-02-10,28.00494384765625,,,,,,,,,
