Date,CISS
1980-01-02,0.2441735938553759
1980-01-03,0.2397458056567878
1980-01-04,0.3013034994802485
1980-01-07,0.31960031764822
1980-01-08,0.2458871577954255
1980-01-09,0.275375457109099
1980-01-10,0.272281695520066
1980-01-11,0.2694692968212699
1980-01-14,0.3199323080202103
1980-01-15,0.3573187895670347
1980-01-16,0.4045007926794232
1980-01-17,0.4375985368651672
1980-01-18,0.4580656854685504
1980-01-21,0.4851647968008535
1980-01-22,0.512226321270995
1980-01-23,0.5220832915595336
1980-01-24,0.5231084662507751
1980-01-25,0.4986866536027682
1980-01-28,0.4422596243865262
1980-01-29,0.4733686891040576
1980-01-30,0.4657556652444907
1980-01-31,0.455921465410226
1980-02-01,0.4766213329334534
1980-02-04,0.4597278928144094
1980-02-05,0.4459534485351001
1980-02-06,0.4157502052653813
1980-02-07,0.4082505768266432
1980-02-08,0.3922873505245898
1980-02-11,0.3624849050335784
1980-02-12,0.3304298882702868
1980-02-13,0.2964957734577184
1980-02-14,0.2870302037587852
1980-02-15,0.2999903972952299
1980-02-18,0.2983540297957447
1980-02-19,0.2794460957627243
1980-02-20,0.2967722380792034
1980-02-21,0.2865343579087347
1980-02-22,0.2835391075314485
1980-02-25,0.2707058610649093
1980-02-26,0.2513740809387923
1980-02-27,0.2208942628847981
1980-02-28,0.2007060286834532
1980-02-29,0.179717536773769
1980-03-03,0.1803371931690046
1980-03-04,0.2778723995626865
1980-03-05,0.2963360281938123
1980-03-06,0.3201496534104607
1980-03-07,0.3375545901075705
1980-03-10,0.364618272196662
1980-03-11,0.3520585345270314
1980-03-12,0.3442433343584231
1980-03-13,0.3207513512643449
1980-03-14,0.3401652970596248
1980-03-17,0.3908427810924749
1980-03-18,0.4132152259671735
1980-03-19,0.3988224224984519
1980-03-20,0.3671229619689382
1980-03-21,0.3542776612327264
1980-03-24,0.3408377887950238
1980-03-25,0.3194086386502737
1980-03-26,0.2905960280280161
1980-03-27,0.2927698038874269
1980-03-28,0.2905548952594565
1980-03-31,0.2847657130765208
1980-04-01,0.2844211342221149
1980-04-02,0.2826894268546671
1980-04-03,0.2738436388362558
1980-04-04,0.258117894051207
1980-04-07,0.238673467926527
1980-04-08,0.2683951236922797
1980-04-09,0.3250365838645132
1980-04-10,0.359995631175133
1980-04-11,0.3939858149201689
1980-04-14,0.4339037077019331
1980-04-15,0.4593063886404459
1980-04-16,0.4913648327979144
1980-04-17,0.4739817926943072
1980-04-18,0.4414229587623902
1980-04-21,0.4282868806629287
1980-04-22,0.4479821089525407
1980-04-23,0.4405810928867286
1980-04-24,0.4263603210218201
1980-04-25,0.49555698136168
1980-04-28,0.5097557331771625
1980-04-29,0.5209688304150917
1980-04-30,0.5095095916536189
1980-05-01,0.4683036718226036
1980-05-02,0.4270306590183849
1980-05-05,0.3693759726872136
1980-05-06,0.3779408361477711
1980-05-07,0.3542991221382694
1980-05-08,0.3347908200195986
1980-05-09,0.3305274880247278
1980-05-12,0.3280862881585552
1980-05-13,0.3102157985940407
1980-05-14,0.2878348782021029
1980-05-15,0.2732942654056561
1980-05-16,0.2693321490360046
1980-05-19,0.2580576177929517
1980-05-20,0.240699151017304
1980-05-21,0.2590973207235694
1980-05-22,0.255269323736958
1980-05-23,0.2764115208059941
1980-05-26,0.2657327834495307
1980-05-27,0.2548321995421143
1980-05-28,0.2692385772429672
1980-05-29,0.2616979176911471
1980-05-30,0.2554008283270497
1980-06-02,0.2407481815022077
1980-06-03,0.2453119612892668
1980-06-04,0.2181294908206798
1980-06-05,0.2368416692709758
1980-06-06,0.2749264894590751
1980-06-09,0.2313240330163785
1980-06-10,0.2609083358437495
1980-06-11,0.2476023362305269
1980-06-12,0.2293398656473589
1980-06-13,0.2316251593933561
1980-06-16,0.2326178573519061
1980-06-17,0.2335353639499007
1980-06-18,0.2297455577079614
1980-06-19,0.2034941784227983
1980-06-20,0.2130201708580562
1980-06-23,0.1977812042222326
1980-06-24,0.1757614267480462
1980-06-25,0.1714888711668233
1980-06-26,0.1581221286142378
1980-06-27,0.1448663054354481
1980-06-30,0.1371755889007961
1980-07-01,0.1280550758213778
1980-07-02,0.1328619702744423
1980-07-03,0.1627670921280126
1980-07-04,0.1808685077911001
1980-07-07,0.1709499452566206
1980-07-08,0.1665162316109055
1980-07-09,0.1579513327089685
1980-07-10,0.1429232553884353
1980-07-11,0.1288719602886027
1980-07-14,0.1189468433481335
1980-07-15,0.1423731303302181
1980-07-16,0.1481880818571083
1980-07-17,0.1369157596882034
1980-07-18,0.132696978090447
1980-07-21,0.1291041823954395
1980-07-22,0.1084292129734124
1980-07-23,0.0915633043951173
1980-07-24,0.0822448980525686
1980-07-25,0.0692019493100172
1980-07-28,0.0641766318096429
1980-07-29,0.0719632020895277
1980-07-30,0.064125819212419
1980-07-31,0.0622992268575097
1980-08-01,0.0606824698566758
1980-08-04,0.0552585502514799
1980-08-05,0.0559986663412405
1980-08-06,0.053177130385
1980-08-07,0.0620808681390765
1980-08-08,0.0666002168714703
1980-08-11,0.071640226147973
1980-08-12,0.0676277615008564
1980-08-13,0.0717327119944171
1980-08-14,0.0743353826348666
1980-08-15,0.0795668592966151
1980-08-18,0.079257479301959
1980-08-19,0.0805978693053811
1980-08-20,0.0884909934690747
1980-08-21,0.0873339893317898
1980-08-22,0.0882118996504593
1980-08-25,0.0813054345997174
1980-08-26,0.0747553748849131
