Date,EXH1.DE,EXSA.DE,EXV1.DE,EXV2.DE,EXV3.DE,EXV4.DE,EXV5.DE,EXV9.DE
2008-01-25,22.174562454223633,22.034080505371094,21.94879913330078,19.39286231994629,23.465656280517578,28.774335861206055,19.31418228149414,11.484443664550781
2008-01-28,21.850303649902344,21.79751968383789,21.69064712524414,19.185781478881836,22.940940856933594,28.542667388916016,19.568058013916016,11.36589527130127
2008-01-29,22.14043426513672,22.176021575927734,22.165878295898438,19.404050827026367,23.164592742919922,28.69711685180664,19.79020881652832,11.625221252441406
2008-01-30,21.770666122436523,22.034080505371094,22.072002410888672,19.42083740234375,23.22480010986328,28.419092178344727,19.37130355834961,11.64745044708252
2008-01-31,21.86737632751465,22.034080505371094,21.75518798828125,19.471220016479492,23.57748031616211,28.57354736328125,19.212629318237305,11.573355674743652
2008-02-01,22.14043426513672,22.453140258789062,22.142412185668945,19.689489364624023,24.01616859436035,28.6739444732666,19.60614776611328,11.65485668182373
2008-02-04,22.3167781829834,22.5072078704834,22.189355850219727,19.588743209838867,24.145191192626953,28.550384521484375,19.834640502929688,11.691905975341797
2008-02-05,21.969770431518555,21.804279327392578,21.321022033691406,19.185781478881836,23.121578216552734,28.0870361328125,18.768329620361328,11.269573211669922
2008-02-06,22.015277862548828,21.9191837310791,21.268218994140625,19.3312931060791,23.319425582885742,28.28008460998535,18.730241775512695,11.343667030334473
2008-02-07,21.70808219909668,21.500133514404297,20.910316467285156,19.096229553222656,22.70870018005371,27.708616256713867,18.24152183532715,11.165844917297363
2008-02-08,22.020959854125977,21.594757080078125,20.810579299926758,19.141006469726562,23.173200607299805,27.662281036376953,18.24152183532715,11.239936828613281
2008-02-11,21.969770431518555,21.391992568969727,20.376413345336914,19.001083374023438,23.259220123291016,27.63912010192871,18.063806533813477,11.15843391418457
2008-02-12,22.70930290222168,22.10167694091797,21.162609100341797,19.415245056152344,24.06777572631836,28.141084671020508,18.946043014526367,11.447397232055664
2008-02-13,22.652414321899414,22.121946334838867,21.285818099975586,19.141006469726562,23.955963134765625,28.403648376464844,19.26339340209961,11.521491050720215
2008-02-14,22.914087295532227,22.148988723754883,21.098064422607422,19.13540267944336,23.861330032348633,28.31098747253418,19.0666446685791,11.521491050720215
2008-02-15,22.47606658935547,21.716415405273438,20.476152420043945,18.77161407470703,23.259220123291016,28.071571350097656,18.927001953125,11.180663108825684
2008-02-18,22.936845779418945,22.135469436645508,20.98659896850586,18.95630645751953,23.775318145751953,28.349597930908203,19.428424835205078,11.35107421875
2008-02-19,23.067691802978516,22.176021575927734,20.968992233276367,18.687660217285156,23.654890060424805,28.403648376464844,19.618833541870117,11.506672859191895
2008-02-20,22.823081970214844,21.92594337463379,20.781246185302734,18.267906188964844,23.44845199584961,28.0870361328125,19.409381866455078,11.3881196975708
2008-02-21,22.817386627197266,22.06787872314453,20.910316467285156,18.396629333496094,23.508655548095703,28.25691795349121,19.549022674560547,11.35107421875
2008-02-22,22.817386627197266,21.898910522460938,20.74604034423828,18.245515823364258,23.216205596923828,28.171972274780273,19.053945541381836,11.151021957397461
2008-02-25,23.244037628173828,22.263887405395508,21.279945373535156,18.53095245361328,23.43985366821289,28.658491134643555,19.269744873046875,11.477032661437988
2008-02-26,23.363502502441406,22.581554412841797,21.88425636291504,18.743629455566406,23.809720993041992,28.851552963256836,19.79020881652832,11.573355674743652
2008-02-27,23.289548873901367,22.54776382446289,21.761043548583984,18.480575561523438,23.8785343170166,28.782058715820312,19.96792221069336,11.484443664550781
2008-02-28,22.94253921508789,22.135469436645508,21.297550201416016,18.172760009765625,23.371034622192383,28.372760772705078,19.580753326416016,11.254756927490234
2008-02-29,22.788944244384766,21.844831466674805,20.90445327758789,18.150373458862305,22.717300415039062,27.917125701904297,19.269744873046875,10.943563461303711
2008-03-03,22.43624496459961,21.540681838989258,20.558300018310547,17.86493492126465,22.201189041137695,27.739501953125,19.35226058959961,10.810198783874512
2008-03-04,22.185928344726562,21.25680160522461,20.18280029296875,17.523529052734375,21.366817474365234,27.376541137695312,18.679468154907227,10.780556678771973
2008-03-05,22.675168991088867,21.65558624267578,20.646303176879883,17.758590698242188,21.934534072875977,27.376541137695312,19.079336166381836,11.062110900878906
2008-03-06,22.350908279418945,21.37171745300293,20.094799041748047,17.428386688232422,21.40982437133789,27.07536506652832,18.812763214111328,10.78796672821045
2008-03-07,22.06647300720215,21.14190673828125,19.977455139160156,17.238094329833984,21.143169403076172,27.0367488861084,18.609651565551758,10.750920295715332
2008-03-10,22.015277862548828,20.88506507873535,19.731037139892578,17.064594268798828,20.876522064208984,26.666067123413086,18.374805450439453,10.484187126159668
2008-03-11,22.242834091186523,21.135147094726562,20.35880470275879,17.215715408325195,20.45503044128418,26.642898559570312,18.349414825439453,10.476778030395508
2008-03-12,22.35660171508789,21.391992568969727,20.857515335083008,17.17093849182129,20.75609016418457,26.78190803527832,18.628694534301758,10.62496280670166
2008-03-13,22.020959854125977,21.10810661315918,20.294265747070312,16.975046157836914,20.584056854248047,26.426668167114258,18.20978355407715,10.350817680358887
2008-03-14,21.827545166015625,20.898584365844727,19.895305633544922,16.773561477661133,20.21417808532715,26.025094985961914,18.101879119873047,10.239676475524902
2008-03-17,20.758071899414062,19.76984214782715,18.704296112060547,16.34261131286621,19.328189849853516,25.52312469482422,17.619504928588867,9.721026420593262
2008-03-18,21.25868034362793,20.4727725982666,19.83077621459961,16.773561477661133,20.050743103027344,26.179550170898438,18.47001838684082,10.069262504577637
2008-03-19,20.94011116027832,20.27001190185547,19.824907302856445,16.23627281188965,19.293785095214844,26.15637969970703,18.730241775512695,9.950713157653809
2008-03-20,20.51915740966797,20.22945213317871,19.989185333251953,16.169113159179688,19.05293846130371,26.650623321533203,18.8825740814209,10.076672554016113
2008-03-25,21.0880184173584,20.891826629638672,20.91619300842285,16.639244079589844,20.265785217285156,26.98269271850586,19.63787841796875,10.417502403259277
2008-03-26,21.133525848388672,20.763404846191406,20.61696434020996,16.58327293395996,20.179767608642578,26.426668167114258,19.580753326416016,10.328590393066406
2008-03-27,21.224544525146484,21.01348876953125,20.90445327758789,16.82952880859375,20.08514976501465,26.77418327331543,19.656919479370117,10.536050796508789
2008-03-28,21.048198699951172,20.905345916748047,20.792984008789062,16.734384536743164,20.188373565673828,26.751018524169922,19.644227981567383,10.484187126159668
2008-03-31,21.179040908813477,20.858034133911133,20.65803337097168,16.392980575561523,20.23138427734375,26.735570907592773,19.656919479370117,10.439729690551758
2008-04-01,21.40658950805664,21.547439575195312,21.784515380859375,16.913484573364258,21.298006057739258,27.484663009643555,20.025053024291992,10.928746223449707
2008-04-02,21.622756958007812,21.79076385498047,22.324289321899414,17.176528930664062,21.444242477416992,27.77039909362793,19.853681564331055,10.958382606506348
2008-04-03,21.873062133789062,21.675861358642578,21.919456481933594,17.19891357421875,21.375425338745117,27.585060119628906,19.66961097717285,10.773153305053711
2008-04-04,21.969770431518555,21.76372528076172,21.919456481933594,17.266084671020508,21.461435317993164,27.77039909362793,19.536333084106445,10.810198783874512
2008-04-07,22.271272659301758,21.959739685058594,22.20694351196289,17.48995018005371,21.8485164642334,27.631389617919922,19.663267135620117,10.9361572265625
2008-04-08,22.185928344726562,21.74345588684082,22.007457733154297,17.254880905151367,21.435632705688477,27.137144088745117,19.485551834106445,10.691643714904785
2008-04-09,22.459001541137695,21.594757080078125,21.714113235473633,17.31085777282715,21.194782257080078,26.72784423828125,19.422075271606445,10.587916374206543
2008-04-10,22.62396812438965,21.527164459228516,21.50876808166504,17.277273178100586,21.082962036132812,26.751018524169922,19.307830810546875,10.587916374206543
2008-04-11,22.34522247314453,21.223012924194336,21.227144241333008,16.835132598876953,20.764694213867188,26.20271873474121,19.142805099487305,10.536050796508789
2008-04-14,22.3167781829834,21.054040908813477,20.968992233276367,16.67841911315918,20.541051864624023,25.878368377685547,18.812763214111328,10.476778030395508
2008-04-15,22.407794952392578,21.14190673828125,20.763647079467773,16.392980575561523,20.39481544494629,25.82430648803711,18.74928855895996,10.395271301269531
2008-04-16,22.806007385253906,21.52041244506836,21.221271514892578,16.61685562133789,21.10017204284668,26.001928329467773,19.04125213623047,10.632369041442871
2008-04-17,22.743436813354492,21.405498504638672,21.250606536865234,16.364999771118164,19.775493621826172,25.608074188232422,19.149152755737305,10.765740394592285
2008-04-18,23.158708572387695,21.92594337463379,22.013341903686523,16.81833267211914,20.15397071838379,26.241331100463867,19.510936737060547,11.069520950317383
2008-04-21,23.17008399963379,21.68262481689453,21.59677505493164,16.555286407470703,19.990528106689453,26.310823440551758,19.244359970092773,10.869470596313477
2008-04-22,23.272483825683594,21.58123779296875,21.397289276123047,16.493728637695312,19.913118362426758,26.233606338500977,19.206275939941406,10.639780044555664
2008-04-23,23.579675674438477,21.72317886352539,21.285818099975586,16.516109466552734,20.36041259765625,26.57340431213379,19.26339340209961,10.56568717956543
2008-04-24,23.35782814025879,21.75696563720703,21.42662239074707,16.611255645751953,20.30879783630371,26.87457847595215,19.26339340209961,10.573098182678223
2008-04-25,23.642250061035156,22.04759979248047,21.79038429260254,16.902286529541016,21.022748947143555,27.237545013427734,19.726741790771484,10.90651798248291
2008-04-28,23.767393112182617,22.182788848876953,22.013341903686523,16.902286529541016,21.203386306762695,27.206645965576172,19.853681564331055,10.980607986450195
2008-04-29,24.250944137573242,21.986770629882812,21.831457138061523,16.739980697631836,21.35821533203125,26.920915603637695,19.63787841796875,10.839829444885254
2008-04-30,24.222497940063477,22.162500381469727,21.931190490722656,16.980640411376953,21.676483154296875,27.214374542236328,19.54267692565918,11.010245323181152
2008-05-02,24.501243591308594,22.601831436157227,22.63524055480957,17.378013610839844,21.659276962280273,27.507829666137695,19.986970901489258,11.32884693145752
2008-05-05,24.467103958129883,22.53424835205078,22.547245025634766,17.294063568115234,21.427034378051758,27.368818283081055,19.99966049194336,11.284392356872559
2008-05-06,24.728796005249023,22.432861328125,22.289087295532227,17.059001922607422,21.323806762695312,27.09853744506836,19.891761779785156,11.232528686523438
2008-05-07,24.956344604492188,22.622112274169922,22.400575637817383,17.2213077545166,21.94313621520996,27.168046951293945,20.329713821411133,11.506672859191895
2008-05-08,24.916513442993164,22.615352630615234,22.142412185668945,17.24369239807129,21.78830337524414,27.214374542236328,20.418567657470703,11.4622163772583
2008-05-09,24.586570739746094,22.344995498657227,21.778650283813477,17.16533851623535,21.63347053527832,26.812803268432617,20.19007110595703,11.306620597839355
2008-05-12,24.836877822875977,22.426101684570312,21.778650283813477,17.31645393371582,21.573253631591797,26.735570907592773,20.240854263305664,11.343667030334473
2008-05-13,24.60932159423828,22.405824661254883,21.69064712524414,17.294063568115234,21.693687438964844,26.812803268432617,20.3106689453125,11.239936828613281
2008-05-14,24.933584213256836,22.527484893798828,21.696510314941406,17.344438552856445,21.92593002319336,26.88230323791504,20.405874252319336,11.1436185836792
2008-05-15,25.075807571411133,22.608596801757812,21.69064712524414,17.378013610839844,21.92593002319336,27.191204071044922,20.405874252319336,11.106568336486816
2008-05-16,25.559343338012695,22.730257034301758,21.631973266601562,17.445178985595703,22.175382614135742,27.461496353149414,20.723228454589844,11.210301399230957
2008-05-19,26.133909225463867,22.973575592041016,21.614368438720703,17.48995018005371,22.743099212646484,27.870800018310547,20.91998863220215,11.284392356872559
2008-05-20,25.701560974121094,22.52073097229004,21.262344360351562,17.114965438842773,22.183977127075195,27.623668670654297,20.462997436523438,10.9361572265625
2008-05-21,26.355764389038086,22.344995498657227,20.816444396972656,16.835132598876953,21.882925033569336,27.469215393066406,19.891761779785156,10.68423843383789
2008-05-22,26.333005905151367,22.446388244628906,20.880985260009766,17.232498168945312,22.02056121826172,27.50011444091797,19.866371154785156,10.721284866333008
2008-05-23,25.747072219848633,22.081392288208008,20.61696434020996,17.109365463256836,21.564661026000977,27.16030502319336,19.422075271606445,10.580507278442383
2008-05-26,25.64466094970703,22.040843963623047,20.52309226989746,17.1429500579834,21.487232208251953,27.029024124145508,19.231664657592773,10.580507278442383
2008-05-27,25.218021392822266,21.96649742126465,20.517223358154297,16.980640411376953,21.59046745300293,27.121706008911133,19.326868057250977,10.721284866333008
2008-05-28,25.25783348083496,22.176021575927734,20.59349250793457,17.137357711791992,22.054962158203125,27.28387451171875,19.536333084106445,10.90651798248291
2008-05-29,25.587779998779297,22.23685646057129,20.493757247924805,17.120563507080078,21.960344314575195,27.50011444091797,19.504592895507812,10.780556678771973
2008-05-30,25.400054931640625,22.32472038269043,20.652170181274414,17.204519271850586,22.33881187438965,27.53872299194336,19.60614776611328,10.943563461303711
2008-06-02,25.109935760498047,22.074636459350586,20.27667808532715,16.975046157836914,21.874324798583984,27.762678146362305,19.168193817138672,10.80278491973877
2008-06-03,25.28628158569336,22.25712776184082,20.347078323364258,17.154142379760742,22.158184051513672,27.893966674804688,19.08568000793457,10.86206340789795
2008-06-04,24.450040817260742,22.007043838500977,20.194538116455078,16.958251953125,21.951738357543945,27.52327537536621,18.965087890625,10.995429039001465
2008-06-05,24.4614200592041,21.98001480102539,20.159334182739258,17.103775024414062,21.495838165283203,27.469215393066406,18.84449577331543,11.010245323181152
2008-06-06,24.455739974975586,21.547439575195312,19.47288703918457,16.857513427734375,21.12596321105957,26.94407844543457,18.152660369873047,10.617555618286133
2008-06-09,24.91083526611328,21.439300537109375,19.114988327026367,16.61685562133789,20.816301345825195,26.751018524169922,18.032062530517578,10.439729690551758
2008-06-10,24.52399253845215,21.30412483215332,19.097387313842773,16.60565757751465,20.704479217529297,26.642898559570312,17.987640380859375,10.491596221923828
2008-06-11,24.47279930114746,20.952655792236328,18.575218200683594,16.420961380004883,20.523845672607422,26.480735778808594,17.492557525634766,10.306363105773926
2008-06-12,24.370397567749023,21.135147094726562,19.015247344970703,16.48253059387207,20.661476135253906,26.658349990844727,17.600461959838867,10.424912452697754
2008-06-13,24.26232147216797,21.243289947509766,19.232336044311523,16.711999893188477,20.790491104125977,26.666067123413086,17.752790451049805,10.56568717956543
2008-06-16,24.42728042602539,20.87155532836914,19.126724243164062,16.50491714477539,20.69587516784668,26.57340431213379,17.689327239990234,10.439729690551758
2008-06-17,24.421600341796875,20.972929000854492,19.296871185302734,16.549692153930664,20.91952133178711,26.46527862548828,18.120925903320312,10.469366073608398
2008-06-18,23.949440002441406,20.662023544311523,18.833364486694336,16.331418991088867,20.53244972229004,26.71240234375,17.879732131958008,10.261909484863281
2008-06-19,23.909624099731445,20.560640335083008,18.53414535522461,16.18030548095703,20.07655143737793,26.812803268432617,17.765485763549805,10.224859237670898
2008-06-20,23.568300247192383,20.20917510986328,18.223190307617188,15.827705383300781,19.827104568481445,26.60428810119629,17.505260467529297,10.084081649780273
2008-06-23,23.9039249420166,20.195648193359375,18.011974334716797,15.911657333374023,19.60344886779785,26.88230323791504,17.245025634765625,10.002580642700195
2008-06-24,23.767393112182617,20.040203094482422,18.058914184570312,15.872476577758789,19.54323959350586,27.07536506652832,16.800731658935547,9.928484916687012
2008-06-25,23.71620750427246,20.28352928161621,18.581083297729492,16.113147735595703,20.13676643371582,27.291606903076172,17.33388900756836,10.217451095581055
2008-06-26,23.47157859802246,19.76984214782715,17.789026260375977,15.715767860412598,19.534643173217773,27.191204071044922,16.654748916625977,9.928484916687012
2008-06-27,23.738950729370117,19.695499420166016,17.648216247558594,15.665397644042969,18.932514190673828,26.99814796447754,16.50242042541504,9.876625061035156
2008-06-30,24.29644012451172,19.83067512512207,17.501543045043945,15.995604515075684,19.035734176635742,27.42287826538086,16.572237014770508,9.906259536743164
2008-07-01,23.738950729370117,19.404863357543945,17.008705139160156,15.995604515075684,18.717464447021484,27.175762176513672,16.159677505493164,9.63952350616455
2008-07-02,23.420385360717773,19.249408721923828,17.08497428894043,16.353805541992188,18.57984161376953,27.631389617919922,16.115245819091797,9.387603759765625
2008-07-03,23.204225540161133,19.418380737304688,17.49566650390625,16.527301788330078,18.89810562133789,27.978912353515625,16.19776153564453,9.5283842086792
2008-07-04,23.01649284362793,19.1750545501709,16.991104125976562,16.392980575561523,18.82929229736328,27.92485809326172,15.975605964660645,9.283875465393066
2008-07-07,23.608112335205078,19.418380737304688,17.00284194946289,16.560882568359375,19.2077693939209,27.92485809326172,16.115245819091797,9.513564109802246
2008-07-08,22.902721405029297,19.13450050354004,16.69187355041504,16.650434494018555,18.8206844329834,28.249202728271484,15.893095016479492,9.572836875915527
2008-07-09,22.874265670776367,19.472454071044922,17.20818328857422,16.790359497070312,19.293785095214844,28.712560653686523,16.089855194091797,9.721026420593262
2008-07-10,22.197317123413086,19.07367706298828,16.944162368774414,16.43215560913086,19.156166076660156,28.488603591918945,15.829625129699707,9.417245864868164
2008-07-11,22.220075607299805,18.559999465942383,16.245981216430664,15.956430435180664,18.726076126098633,27.63912010192871,15.315510749816895,9.039371490478516
2008-07-14,22.049407958984375,18.701932907104492,16.39852523803711,15.984421730041504,18.726076126098633,27.600507736206055,15.582084655761719,9.187553405761719
2008-07-15,21.04251480102539,18.30316734313965,15.037357330322266,15.133703231811523,18.218568801879883,26.920915603637695,15.093367576599121,8.765222549438477
2008-07-16,20.513460159301758,18.43834114074707,15.277912139892578,15.290416717529297,18.657258987426758,26.83595848083496,15.797887802124023,9.08382511138916
2008-07-17,20.843414306640625,18.958772659301758,16.1403751373291,15.51988410949707,19.680871963500977,26.743303298950195,16.210451126098633,9.469106674194336
2008-07-18,20.8604679107666,19.25617218017578,16.93242645263672,15.749351501464844,20.23138427734375,27.07536506652832,16.451644897460938,9.817347526550293
2008-07-21,20.928733825683594,19.371074676513672,17.08497428894043,15.648606300354004,20.30879783630371,27.08309555053711,16.63570213317871,9.758071899414062
2008-07-22,21.235937118530273,19.269691467285156,16.850290298461914,14.596419334411621,19.749677658081055,27.492389678955078,16.63570213317871,9.78770923614502
2008-07-23,21.281435012817383,19.67521858215332,17.882898330688477,14.809089660644531,19.86150360107422,27.492389678955078,17.46082878112793,10.187812805175781
2008-07-24,20.644304275512695,19.36431121826172,17.77142906188965,14.865056037902832,19.89590835571289,27.56188201904297,16.610315322875977,9.906259536743164
2008-07-25,20.900293350219727,19.33051109313965,17.48980140686035,14.82028579711914,20.16256332397461,27.816741943359375,16.794387817382812,9.876625061035156
2008-07-28,21.070955276489258,19.127748489379883,17.02630043029785,14.60760498046875,19.86150360107422,27.361103057861328,16.52781105041504,9.491339683532715
2008-07-29,20.849098205566406,19.18857765197754,16.926570892333984,14.9042329788208,20.27439308166504,27.569612503051758,16.426254272460938,9.624704360961914
2008-07-30,21.082334518432617,19.485965728759766,17.23752212524414,15.060946464538574,20.36041259765625,27.670000076293945,16.388172149658203,9.735843658447266
2008-07-31,21.27005386352539,19.472454071044922,17.255123138427734,15.077739715576172,20.23138427734375,27.739501953125,16.216800689697266,9.595067977905273
2008-08-01,20.917354583740234,19.235897064208984,17.143648147583008,14.993783950805664,20.04214096069336,27.600507736206055,15.72807502746582,9.550612449645996
2008-08-04,20.610170364379883,19.060155868530273,16.862028121948242,14.921024322509766,20.07655143737793,27.832170486450195,15.582084655761719,9.513564109802246
2008-08-05,20.297290802001953,19.560321807861328,17.830095291137695,15.27922248840332,20.609861373901367,28.31870460510254,16.2294979095459,10.106307029724121
2008-08-06,20.66136932373047,19.74956703186035,18.058914184570312,15.290416717529297,20.850717544555664,28.202869415283203,16.413557052612305,10.195223808288574
2008-08-07,20.985618591308594,19.702255249023438,17.94157600402832,15.116912841796875,20.652875900268555,27.971187591552734,16.407211303710938,10.024807929992676
2008-08-08,20.68412971496582,19.864469528198242,18.058914184570312,15.290416717529297,20.885114669799805,28.511764526367188,16.959409713745117,10.417502403259277
2008-08-11,20.968549728393555,20.114547729492188,18.452009201049805,15.435931205749512,21.298006057739258,28.619874954223633,17.416391372680664,10.59532642364502
2008-08-12,21.036819458007812,20.033437728881836,18.252531051635742,15.458322525024414,21.315204620361328,28.480878829956055,17.7020206451416,10.580507278442383
2008-08-13,20.638620376586914,19.546802520751953,17.37833023071289,15.150495529174805,20.84210777282715,28.419092178344727,16.991147994995117,10.024807929992676
2008-08-14,20.951494216918945,19.6481876373291,17.4428653717041,15.105719566345215,20.979738235473633,28.45771026611328,17.092695236206055,10.024807929992676
2008-08-15,20.78082847595215,19.736047744750977,17.548480987548828,15.172883033752441,21.031347274780273,28.820667266845703,17.219636917114258,10.276727676391602
2008-08-18,20.96286392211914,19.715776443481445,17.48980140686035,15.251240730285645,20.876522064208984,28.689373016357422,17.105390548706055,10.128539085388184
2008-08-19,20.644304275512695,19.229129791259766,16.73295021057129,14.937820434570312,20.291593551635742,28.403648376464844,16.680131912231445,9.758071899414062
2008-08-20,21.05388641357422,19.316997528076172,16.73881721496582,14.937820434570312,20.412023544311523,28.226024627685547,16.603971481323242,9.706206321716309
2008-08-21,21.372455596923828,19.161544799804688,16.386795043945312,14.747526168823242,20.36041259765625,27.778118133544922,16.369131088256836,9.5654296875
2008-08-22,21.429332733154297,19.52652359008789,16.903095245361328,15.072136878967285,20.850717544555664,28.094749450683594,16.813419342041016,9.846985816955566
2008-08-25,21.264371871948242,19.411624908447266,16.75641632080078,15.004980087280273,20.781902313232422,28.06385040283203,16.730913162231445,9.824759483337402
2008-08-26,21.207475662231445,19.45217514038086,16.76815414428711,14.960205078125,21.194782257080078,28.31098747253418,16.718217849731445,9.795114517211914
2008-08-27,21.548805236816406,19.485965728759766,16.762287139892578,15.172883033752441,21.031347274780273,28.187416076660156,16.553194046020508,9.683979988098145
2008-08-28,21.491918563842773,19.74956703186035,17.30205726623535,15.340785026550293,21.21198272705078,28.581262588500977,16.730913162231445,9.80993938446045
2008-08-29,21.651203155517578,19.817161560058594,17.41939926147461,15.290416717529297,20.91952133178711,28.619874954223633,16.616666793823242,9.891440391540527
2008-09-01,21.099393844604492,19.74956703186035,17.384193420410156,15.290416717529297,21.031347274780273,28.689373016357422,16.88958740234375,9.950713157653809
2008-09-02,20.655677795410156,19.945575714111328,17.789026260375977,15.559059143066406,21.160369873046875,28.913345336914062,17.321189880371094,10.276727676391602
2008-09-03,20.246095657348633,19.6481876373291,17.65995216369629,15.452730178833008,20.609861373901367,28.52720069885254,17.28945541381836,10.032217025756836
2008-09-04,19.955968856811523,19.14802360534668,17.032176971435547,15.128113746643066,19.93032455444336,28.05613899230957,16.800731658935547,9.758071899414062
2008-09-05,19.54637908935547,18.74924659729004,16.662538528442383,14.7027587890625,18.94972038269043,27.986629486083984,16.2802677154541,9.587658882141113
2008-09-08,20.12662696838379,19.36431121826172,17.79489517211914,15.077739715576172,19.113149642944336,28.017515182495117,16.642047882080078,9.884032249450684
2008-09-09,19.55207061767578,19.249408721923828,17.94157600402832,15.167290687561035,18.992719650268555,28.226024627685547,16.711872100830078,9.987760543823242
2008-09-10,19.506559371948242,19.1007137298584,17.501543045043945,15.150495529174805,18.97551918029785,28.751171112060547,16.81976890563965,9.772890090942383
2008-09-11,19.75118064880371,18.985815048217773,17.17885398864746,15.111320495605469,18.932514190673828,28.511764526367188,16.768993377685547,9.721026420593262
2008-09-12,20.33711051940918,19.310239791870117,17.407670974731445,15.385560989379883,19.2077693939209,28.581262588500977,16.768993377685547,9.824759483337402
2008-09-15,19.364349365234375,18.451858520507812,16.333984375,14.85945987701416,19.01853370666504,28.187416076660156,16.185068130493164,9.750664710998535
2008-09-16,18.511035919189453,17.971973419189453,15.6358003616333,14.7027587890625,18.880905151367188,27.700895309448242,16.356433868408203,9.632115364074707
2008-09-17,18.53948211669922,17.6002254486084,14.990426063537598,14.445296287536621,18.141151428222656,27.654558181762695,16.216800689697266,9.31351375579834
2008-09-18,18.340373992919922,17.51236915588379,14.955221176147461,14.378134727478027,17.97771453857422,27.33020782470703,17.378313064575195,9.224599838256836
2008-09-19,19.836502075195312,18.958772659301758,17.548480987548828,15.251240730285645,19.224977493286133,27.68545913696289,17.594118118286133,9.765482902526855
2008-09-22,19.955968856811523,18.573516845703125,16.93242645263672,14.943411827087402,18.562641143798828,27.168046951293945,17.714712142944336,9.417245864868164
2008-09-23,19.699974060058594,18.22881507873535,16.48066520690918,14.613203048706055,18.321788787841797,27.25298309326172,17.194250106811523,9.069007873535156
2008-09-24,19.597585678100586,18.12066650390625,16.55694007873535,14.288590431213379,18.19275665283203,27.021310806274414,16.661094665527344,9.03195858001709
2008-09-25,19.8023738861084,18.485654830932617,16.967634201049805,14.78110408782959,18.493825912475586,27.700895309448242,16.95305633544922,9.069007873535156
2008-09-26,19.307453155517578,18.140947341918945,16.644943237304688,14.680364608764648,18.046527862548828,27.530994415283203,16.680131912231445,8.913413047790527
2008-09-29,18.158342361450195,17.160905838012695,15.3600492477417,14.143074989318848,17.07453155517578,26.673786163330078,16.521461486816406,8.461441993713379
2008-09-30,18.425703048706055,17.471811294555664,15.536066055297852,14.322172164916992,17.203556060791016,27.307044982910156,16.356433868408203,8.713360786437988
2008-10-01,18.334688186645508,17.586715698242188,16.005428314208984,14.557238578796387,17.160545349121094,27.739501953125,15.582084655761719,8.735586166381836
2008-10-02,17.652042388916016,17.35015106201172,16.1403751373291,14.646781921386719,16.756267547607422,27.86307144165039,14.90930461883545,8.742995262145996
2008-10-03,18.232288360595703,17.8367977142334,17.143648147583008,14.988189697265625,16.74765968322754,28.357318878173828,15.359941482543945,8.668904304504395
